Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
IL-019,Champaign County,52.3,100,1.4,50.9
IL-021,Christian County,53.2,81,0.7,52.5
IL-023,Clark County,54.2,104,1.5,52.7
IL-025,Clay County,55.4,104,1.5,53.9
IL-027,Clinton County,55.9,100,1.3,54.6
IL-029,Coles County,53.5,97,1.3,52.2
IL-031,Cook County,50.1,95,1.2,48.9
IL-033,Crawford County,55.2,107,1.6,53.6
IL-035,Cumberland County,54.1,100,1.3,52.8
IL-037,DeKalb County,48.5,84,0.6,47.9
IL-039,De Witt County,52.4,102,1.5,50.9
IL-041,Douglas County,53.1,98,1.5,51.6
IL-043,DuPage County,49.6,93,1.2,48.4
IL-045,Edgar County,52.9,91,1,51.9
IL-047,Edwards County,56.7,110,1.8,54.9
IL-049,Effingham County,54.2,94,1.1,53.1
IL-051,Fayette County,54.3,89,0.8,53.5
IL-053,Ford County,51.4,98,1.3,50.1
IL-055,Franklin County,56.6,102,1.4,55.2
IL-057,Fulton County,51.9,84,0.6,51.3
IL-059,Gallatin County,57,86,0.9,56.1
IL-061,Greene County,54.1,81,0.5,53.6
IL-063,Grundy County,50.7,99,1.4,49.3
IL-065,Hamilton County,56.8,107,1.6,55.2
IL-067,Hancock County,52,73,0.3,51.7
IL-069,Hardin County,57.5,98,1.2,56.3
IL-071,Henderson County,51,73,0.4,50.6
IL-073,Henry County,49.8,85,0.6,49.2
IL-075,Iroquois County,51.6,102,1.6,50
IL-077,Jackson County,56.8,105,1.4,55.4
IL-079,Jasper County,54.9,104,1.4,53.5
IL-081,Jefferson County,56.2,102,1.4,54.8
IL-083,Jersey County,54.8,89,0.8,54
IL-085,Jo Daviess County,47.5,82,0.7,46.8
IL-087,Johnson County,57.2,98,1.3,55.9
IL-089,Kane County,48.8,88,0.8,48
IL-091,Kankakee County,50.9,97,1.4,49.5
IL-093,Kendall County,49.8,89,0.9,48.9
IL-095,Knox County,50.3,78,0.5,49.8
IL-097,Lake County,48.6,92,1,47.6
IL-099,LaSalle County,49.9,88,0.8,49.1
IL-101,Lawrence County,55.9,106,1.6,54.3
IL-103,Lee County,49,90,0.9,48.1
IL-105,Livingston County,50.7,93,1,49.7
IL-107,Logan County,52.8,98,1.2,51.6
IL-109,McDonough County,51.4,74,0.3,51.1
IL-111,McHenry County,48.1,93,1,47.1
IL-113,McLean County,51.5,101,1.5,50
IL-115,Macon County,52.9,96,1.2,51.7
IL-117,Macoupin County,53.8,82,0.6,53.2
IL-119,Madison County,55.4,87,0.7,54.7
IL-121,Marion County,55.4,103,1.2,54.2
IL-123,Marshall County,50.8,93,1.1,49.7
IL-125,Mason County,52.7,87,0.7,52
IL-127,Massac County,58.4,106,1.6,56.8
IL-129,Menard County,52.6,81,0.5,52.1
IL-131,Mercer County,50,72,0.3,49.7
IL-133,Monroe County,57,103,1.6,55.4
IL-135,Montgomery County,53.6,82,0.6,53
IL-137,Morgan County,52.9,83,0.5,52.4
IL-139,Moultrie County,53.1,94,1.1,52
IL-141,Ogle County,48.8,97,1.2,47.6
IL-143,Peoria County,51.6,96,1.3,50.3
IL-145,Perry County,56.4,104,1.4,55
IL-147,Piatt County,52.6,99,1.5,51.1
IL-149,Pike County,53.5,82,0.6,52.9
IL-151,Pope County,57.4,96,1.1,56.3
IL-153,Pulaski County,58.5,110,1.7,56.8
IL-155,Putnam County,50.3,78,0.6,49.7
IL-157,Randolph County,56.6,104,1.4,55.2
IL-159,Richland County,55.7,104,1.5,54.2
IL-161,Rock Island County,49.8,78,0.5,49.3
IL-163,St. Clair County,56.4,97,1.2,55.2
IL-165,Saline County,56.8,93,1,55.8
IL-167,Sangamon County,52.8,81,0.5,52.3
IL-169,Schuyler County,52.3,77,0.5,51.8
IL-171,Scott County,53.4,82,0.5,52.9
IL-173,Shelby County,53.4,85,0.8,52.6
IL-175,Stark County,50.1,82,0.7,49.4
IL-177,Stephenson County,47.9,94,1.2,46.7
IL-179,Tazewell County,52.3,99,1.6,50.7
IL-181,Union County,57.4,111,1.5,55.9
IL-183,Vermilion County,52,89,1,51
IL-185,Wabash County,56.5,107,1.6,54.9
IL-187,Warren County,50.3,71,0.2,50.1
IL-189,Washington County,56,100,1.2,54.8
IL-191,Wayne County,56.6,112,2,54.6
IL-193,White County,56.9,104,1.3,55.6
IL-195,Whiteside County,49.4,91,1,48.4
IL-197,Will County,50.4,94,1.1,49.3
IL-199,Williamson County,56.7,102,1.3,55.4
IL-201,Winnebago County,48.3,90,1,47.3
IL-203,Woodford County,51.4,103,1.7,49.7
IN-001,Adams County,51.6,111,2.1,49.5
IN-003,Allen County,51,105,1.7,49.3
IN-005,Bartholomew County,54.8,113,1.8,53
IN-007,Benton County,51,96,1.2,49.8
IN-009,Blackford County,52.4,114,2,50.4
IN-011,Boone County,51.8,107,1.6,50.2
IN-013,Brown County,53.9,108,1.7,52.2
IN-015,Carroll County,51.5,101,1.3,50.2
IN-017,Cass County,51.2,104,1.4,49.8
IN-019,Clark County,57.3,124,2.9,54.4
IN-021,Clay County,54.1,109,2,52.1
IN-023,Clinton County,51.6,105,1.5,50.1
IN-025,Crawford County,55.8,106,1.4,54.4
IN-027,Daviess County,55.7,114,2.1,53.6
IN-029,Dearborn County,55.4,121,2.6,52.8
IN-031,Decatur County,54.1,112,1.7,52.4
IN-033,DeKalb County,49.8,97,1.3,48.5
IN-035,Delaware County,53.3,121,2.7,50.6
IN-037,Dubois County,55.8,107,1.5,54.3
IN-039,Elkhart County,50,106,1.8,48.2
IN-041,Fayette County,53.1,116,2,51.1
IN-043,Floyd County,57.4,124,2.9,54.5
IN-045,Fountain County,51.8,89,0.9,50.9
IN-047,Franklin County,54,116,2.1,51.9
IN-049,Fulton County,50.6,106,1.7,48.9
IN-051,Gibson County,56.6,109,1.6,55
IN-053,Grant County,52.2,112,1.7,50.5
IN-055,Greene County,54.8,116,2.3,52.5
IN-057,Hamilton County,52.4,106,1.6,50.8
IN-059,Hancock County,53.1,111,1.8,51.3
IN-061,Harrison County,57.1,120,2.5,54.6
IN-063,Hendricks County,52.4,102,1.4,51
IN-065,Henry County,52.6,117,2.2,50.4
IN-067,Howard County,51.5,103,1.3,50.2
IN-069,Huntington County,51.4,106,1.5,49.9
IN-071,Jackson County,55.2,113,1.9,53.3
IN-073,Jasper County,50.6,95,1.3,49.3
IN-075,Jay County,52.1,115,2.1,50
IN-077,Jefferson County,56.2,121,2.6,53.6
IN-079,Jennings County,55.3,116,2,53.3
IN-081,Johnson County,53.6,112,1.7,51.9
IN-083,Knox County,56,110,1.8,54.2
IN-085,Kosciusko County,50.4,106,1.7,48.7
IN-087,LaGrange County,49.6,102,1.6,48
IN-089,Lake County,50.2,93,1.2,49
IN-091,LaPorte County,49.9,96,1.2,48.7
IN-093,Lawrence County,54.6,112,1.7,52.9
IN-095,Madison County,53.1,116,2.3,50.8
IN-097,Marion County,53,102,1.5,51.5
IN-099,Marshall County,50.2,105,1.8,48.4
IN-101,Martin County,55.3,117,2.1,53.2
IN-103,Miami County,51.3,102,1.4,49.9
IN-105,Monroe County,53.7,108,1.7,52
IN-107,Montgomery County,51.8,96,1.4,50.4
IN-109,Morgan County,53.3,102,1.4,51.9
IN-111,Newton County,51,98,1.5,49.5
IN-113,Noble County,50,102,1.7,48.3
IN-115,Ohio County,56.4,124,3.1,53.3
IN-117,Orange County,55.2,111,1.7,53.5
IN-119,Owen County,53.9,109,1.9,52
IN-121,Parke County,52.2,81,0.6,51.6
IN-123,Perry County,56,89,0.7,55.3
IN-125,Pike County,56.2,110,1.8,54.4
IN-127,Porter County,50,97,1.2,48.8
IN-129,Posey County,56.9,87,0.9,56
IN-131,Pulaski County,50.6,104,1.5,49.1
IN-133,Putnam County,52.3,96,1.1,51.2
IN-135,Randolph County,52.3,117,2.4,49.9
IN-137,Ripley County,54.7,117,2.2,52.5
IN-139,Rush County,53.3,114,1.9,51.4
IN-141,St. Joseph County,49.8,102,1.6,48.2
IN-143,Scott County,56.2,118,2.5,53.7
IN-145,Shelby County,54,113,1.9,52.1
IN-147,Spencer County,56.7,97,1,55.7
IN-149,Starke County,50.3,104,1.6,48.7
IN-151,Steuben County,49.1,100,1.4,47.7
IN-153,Sullivan County,55.4,115,2.3,53.1
IN-155,Switzerland County,56.8,124,3.2,53.6
IN-157,Tippecanoe County,51.6,96,1.3,50.3
IN-159,Tipton County,51.8,104,1.6,50.2
IN-161,Union County,53.2,116,2.1,51.1
IN-163,Vanderburgh County,57.2,105,1.3,55.9
IN-165,Vermillion County,52.5,85,0.7,51.8
IN-167,Vigo County,54.4,109,1.9,52.5
IN-169,Wabash County,51.3,102,1.4,49.9
IN-171,Warren County,51.5,90,1,50.5
IN-173,Warrick County,56.9,109,1.6,55.3
IN-175,Washington County,55.6,118,2.3,53.3
IN-177,Wayne County,52.5,117,2.1,50.4
IN-179,Wells County,51.6,109,1.9,49.7
IN-181,White County,51,98,1.3,49.7
IN-183,Whitley County,50.6,106,1.6,49
IA-001,Adair County,47.9,44,-0.6,48.5
IA-003,Adams County,48.6,50,-0.4,49
IA-005,Allamakee County,45.6,71,0.3,45.3
IA-007,Appanoose County,49.9,47,-0.4,50.3
IA-009,Audubon County,47.1,46,-0.5,47.6
IA-011,Benton County,46.2,26,-1.1,47.3
IA-013,Black Hawk County,46.3,52,-0.2,46.5
IA-015,Boone County,47.5,53,-0.2,47.7
IA-017,Bremer County,45.8,68,0.2,45.6
IA-019,Buchanan County,45.6,39,-0.6,46.2
IA-021,Buena Vista County,45.3,41,-0.6,45.9
IA-023,Butler County,45.8,56,-0.1,45.9
IA-025,Calhoun County,46.4,43,-0.5,46.9
IA-027,Carroll County,47.1,60,0,47.1
IA-029,Cass County,48.3,51,-0.4,48.7
IA-031,Cedar County,48.3,60,0,48.3
IA-033,Cerro Gordo County,44.8,58,-0.1,44.9
IA-035,Cherokee County,45.1,30,-0.9,46
IA-037,Chickasaw County,44.6,56,-0.2,44.8
IA-039,Clarke County,49.4,56,-0.2,49.6
IA-041,Clay County,44.9,57,-0.2,45.1
IA-043,Clayton County,46,65,0.1,45.9
IA-045,Clinton County,49.1,89,0.8,48.3
IA-047,Crawford County,47.1,60,-0.1,47.2
IA-049,Dallas County,48.3,43,-0.5,48.8
IA-051,Davis County,50.3,54,-0.2,50.5
IA-053,Decatur County,50.1,68,0.2,49.9
IA-055,Delaware County,46.3,73,0.3,46
IA-057,Des Moines County,50.6,68,0.1,50.5
IA-059,Dickinson County,43.8,41,-0.6,44.4
IA-061,Dubuque County,46.9,72,0.2,46.7
IA-063,Emmet County,43.7,37,-0.8,44.5
IA-065,Fayette County,44.9,52,-0.3,45.2
IA-067,Floyd County,45,51,-0.3,45.3
IA-069,Franklin County,45.5,62,0,45.5
IA-071,Fremont County,50.4,45,-0.6,51
IA-073,Greene County,47.4,53,-0.3,47.7
IA-075,Grundy County,46.5,58,-0.1,46.6
IA-077,Guthrie County,47.8,51,-0.3,48.1
IA-079,Hamilton County,46,38,-0.7,46.7
IA-081,Hancock County,44.7,50,-0.4,45.1
IA-083,Hardin County,46.3,55,-0.1,46.4
IA-085,Harrison County,48.2,43,-0.5,48.7
IA-087,Henry County,49.3,27,-1,50.3
IA-089,Howard County,43.7,61,0,43.7
IA-091,Humboldt County,45.4,26,-0.9,46.3
IA-093,Ida County,46.2,43,-0.5,46.7
IA-095,Iowa County,48.1,55,-0.1,48.2
IA-097,Jackson County,48.4,87,0.8,47.6
IA-099,Jasper County,48.4,56,-0.2,48.6
IA-101,Jefferson County,49.1,27,-0.9,50
IA-103,Johnson County,48.3,54,-0.2,48.5
IA-105,Jones County,48.1,92,0.9,47.2
IA-107,Keokuk County,49.1,59,0.1,49
IA-109,Kossuth County,44.5,41,-0.7,45.2
IA-111,Lee County,51,46,-0.4,51.4
IA-113,Linn County,47,51,-0.2,47.2
IA-115,Louisa County,49.6,48,-0.3,49.9
IA-117,Lucas County,49.3,44,-0.5,49.8
IA-119,Lyon County,44.1,26,-1,45.1
IA-121,Madison County,48.6,37,-0.7,49.3
IA-123,Mahaska County,49.2,54,-0.1,49.3
IA-125,Marion County,49,32,-0.8,49.8
IA-127,Marshall County,47.3,55,-0.1,47.4
IA-129,Mills County,49.9,48,-0.4,50.3
IA-131,Mitchell County,44,51,-0.3,44.3
IA-133,Monona County,47.4,38,-0.5,47.9
IA-135,Monroe County,49.6,43,-0.5,50.1
IA-137,Montgomery County,49.4,53,-0.3,49.7
IA-139,Muscatine County,48.9,48,-0.5,49.4
IA-141,O'Brien County,44.4,29,-0.9,45.3
IA-143,Osceola County,43.4,23,-1.2,44.6
IA-145,Page County,50.3,71,0,50.3
IA-147,Palo Alto County,44.9,50,-0.4,45.3
IA-149,Plymouth County,45.7,33,-0.8,46.5
IA-151,Pocahontas County,45.4,30,-0.9,46.3
IA-153,Polk County,48.6,41,-0.6,49.2
IA-155,Pottawattamie County,49,49,-0.4,49.4
IA-157,Poweshiek County,48.1,68,0.1,48
IA-159,Ringgold County,49.8,77,0.2,49.6
IA-161,Sac County,46.3,55,-0.2,46.5
IA-163,Scott County,49.3,74,0.5,48.8
IA-165,Shelby County,47.5,45,-0.5,48
IA-167,Sioux County,44.7,24,-1.1,45.8
IA-169,Story County,47.4,53,-0.2,47.6
IA-171,Tama County,46.9,46,-0.4,47.3
IA-173,Taylor County,49.6,62,0.1,49.5
IA-175,Union County,48.7,50,-0.4,49.1
IA-177,Van Buren County,49.7,25,-1.2,50.9
IA-179,Wapello County,50,58,0,50
IA-181,Warren County,49.2,35,-0.8,50
IA-183,Washington County,49,52,-0.1,49.1
IA-185,Wayne County,49.5,44,-0.5,50
IA-187,Webster County,46,29,-0.8,46.8
IA-189,Winnebago County,43.9,44,-0.7,44.6
IA-191,Winneshiek County,44.6,74,0.3,44.3
IA-193,Woodbury County,46.7,39,-0.6,47.3
IA-195,Worth County,43.8,44,-0.6,44.4
IA-197,Wright County,45.2,36,-0.6,45.8
KS-001,Allen County,55.8,53,-0.2,56
KS-003,Anderson County,55.2,58,-0.1,55.3
KS-005,Atchison County,53.1,69,0.1,53
KS-007,Barber County,56.7,71,0.1,56.6
KS-009,Barton County,53.3,25,-1.1,54.4
KS-011,Bourbon County,56,57,-0.1,56.1
KS-013,Brown County,52.3,71,0.1,52.2
KS-015,Butler County,55.9,78,0.3,55.6
KS-017,Chase County,54.2,50,-0.4,54.6
KS-019,Chautauqua County,57.1,53,-0.2,57.3
KS-021,Cherokee County,57.7,75,0.2,57.5
KS-023,Cheyenne County,50.8,61,0,50.8
KS-025,Clark County,56.3,51,-0.2,56.5
KS-027,Clay County,53.5,67,-0.1,53.6
KS-029,Cloud County,53,57,-0.2,53.2
KS-031,Coffey County,55,63,0,55
KS-033,Comanche County,56.7,75,0.3,56.4
KS-035,Cowley County,56.6,52,-0.3,56.9
KS-037,Crawford County,56.8,69,0.1,56.7
KS-039,Decatur County,51,53,-0.3,51.3
KS-041,Dickinson County,54.5,72,0.2,54.3
KS-043,Doniphan County,52.7,50,-0.2,52.9
KS-045,Douglas County,54.7,76,0.2,54.5
KS-047,Edwards County,54.5,49,-0.2,54.7
KS-049,Elk County,56.2,52,-0.2,56.4
KS-051,Ellis County,53.1,41,-0.4,53.5
KS-053,Ellsworth County,54.1,50,-0.3,54.4
KS-055,Finney County,53.8,73,0.4,53.4
KS-057,Ford County,54.8,68,0,54.8
KS-059,Franklin County,55,73,0.2,54.8
KS-061,Geary County,54,69,0.1,53.9
KS-063,Gove County,52.5,50,-0.2,52.7
KS-065,Graham County,52.2,41,-0.5,52.7
KS-067,Grant County,54.5,58,0.1,54.4
KS-069,Gray County,54.3,63,0.1,54.2
KS-071,Greeley County,51.9,63,0.1,51.8
KS-073,Greenwood County,55.4,60,-0.1,55.5
KS-075,Hamilton County,53.3,47,-0.2,53.5
KS-077,Harper County,57,61,-0.1,57.1
KS-079,Harvey County,55.9,80,0.5,55.4
KS-081,Haskell County,54.5,67,0.2,54.3
KS-083,Hodgeman County,54.5,65,0,54.5
KS-085,Jackson County,52.9,72,0.1,52.8
KS-087,Jefferson County,54,79,0.4,53.6
KS-089,Jewell County,51.8,57,-0.2,52
KS-091,Johnson County,54.5,71,0.2,54.3
KS-093,Kearny County,53.7,71,0.3,53.4
KS-095,Kingman County,55.8,49,-0.4,56.2
KS-097,Kiowa County,55.3,58,-0.1,55.4
KS-099,Labette County,57.5,55,-0.1,57.6
KS-101,Lane County,53.2,70,0.3,52.9
KS-103,Leavenworth County,54.4,80,0.5,53.9
KS-105,Lincoln County,53.6,54,-0.2,53.8
KS-107,Linn County,55.7,73,0.2,55.5
KS-109,Logan County,52.4,63,0.1,52.3
KS-111,Lyon County,54.3,61,-0.1,54.4
KS-113,McPherson County,55.1,76,0.4,54.7
KS-115,Marion County,54.8,74,0.2,54.6
KS-117,Marshall County,51.4,35,-0.9,52.3
KS-119,Meade County,55.7,50,-0.3,56
KS-121,Miami County,54.9,72,0.2,54.7
KS-123,Mitchell County,52.5,42,-0.6,53.1
KS-125,Montgomery County,57.7,55,-0.1,57.8
KS-127,Morris County,53.8,67,0,53.8
KS-129,Morton County,55.1,63,0.1,55
KS-131,Nemaha County,51.5,46,-0.5,52
KS-133,Neosho County,56.5,49,-0.3,56.8
KS-135,Ness County,53.7,46,-0.3,54
KS-137,Norton County,51,39,-0.6,51.6
KS-139,Osage County,54.8,82,0.6,54.2
KS-141,Osborne County,52.5,39,-0.6,53.1
KS-143,Ottawa County,54.1,75,0.2,53.9
KS-145,Pawnee County,53.7,30,-0.7,54.4
KS-147,Phillips County,51.6,38,-0.6,52.2
KS-149,Pottawatomie County,53,54,-0.2,53.2
KS-151,Pratt County,55.1,46,-0.3,55.4
KS-153,Rawlins County,50.8,51,-0.3,51.1
KS-155,Reno County,55.1,45,-0.4,55.5
KS-157,Republic County,51.9,63,-0.1,52
KS-159,Rice County,54.3,42,-0.5,54.8
KS-161,Riley County,53.5,61,0,53.5
KS-163,Rooks County,52.4,34,-0.6,53
KS-165,Rush County,53.3,33,-0.7,54
KS-167,Russell County,53.6,49,-0.3,53.9
KS-169,Saline County,54.8,74,0.3,54.5
KS-171,Scott County,53.1,72,0.5,52.6
KS-173,Sedgwick County,56.6,76,0.4,56.2
KS-175,Seward County,55.5,67,0.1,55.4
KS-177,Shawnee County,54.5,84,0.6,53.9
KS-179,Sheridan County,51.9,63,0,51.9
KS-181,Sherman County,51.1,73,0.6,50.5
KS-183,Smith County,51.6,41,-0.6,52.2
KS-185,Stafford County,54,28,-0.9,54.9
KS-187,Stanton County,54.3,49,-0.1,54.4
KS-189,Stevens County,55.4,73,0.3,55.1
KS-191,Sumner County,57.3,69,0.1,57.2
KS-193,Thomas County,51.3,60,0.1,51.2
KS-195,Trego County,52.7,38,-0.5,53.2
KS-197,Wabaunsee County,53.9,75,0.2,53.7
KS-199,Wallace County,51.8,71,0.4,51.4
KS-201,Washington County,51.7,38,-0.6,52.3
KS-203,Wichita County,52.6,70,0.3,52.3
KS-205,Wilson County,56.8,59,-0.1,56.9
KS-207,Woodson County,55.7,53,-0.1,55.8
KS-209,Wyandotte County,54.6,80,0.5,54.1
KY-001,Adair County,59.2,126,3.6,55.6
KY-003,Allen County,59.1,116,1.9,57.2
KY-005,Anderson County,57.6,125,3,54.6
KY-007,Ballard County,59,112,1.8,57.2
KY-009,Barren County,58.7,115,1.9,56.8
KY-011,Bath County,56.5,115,2.1,54.4
KY-013,Bell County,56.6,119,1.9,54.7
KY-015,Boone County,56.5,124,3.1,53.4
KY-017,Bourbon County,56.7,123,2.8,53.9
KY-019,Boyd County,57.2,125,3.1,54.1
KY-021,Boyle County,57.1,121,2.4,54.7
KY-023,Bracken County,56,121,2.6,53.4
KY-025,Breathitt County,58,120,2.4,55.6
KY-027,Breckinridge County,57.1,113,1.7,55.4
KY-029,Bullitt County,58,120,2.5,55.5
KY-031,Butler County,58.7,115,2,56.7
KY-033,Caldwell County,58.8,109,1.7,57.1
KY-035,Calloway County,59.1,102,1.3,57.8
KY-037,Campbell County,56.5,124,2.8,53.7
KY-039,Carlisle County,59.1,110,1.7,57.4
KY-041,Carroll County,57.4,125,3.3,54.1
KY-043,Carter County,56.3,124,2.7,53.6
KY-045,Casey County,58,126,3.2,54.8
KY-047,Christian County,59.9,122,2.6,57.3
KY-049,Clark County,57.2,124,2.8,54.4
KY-051,Clay County,58,125,2.7,55.3
KY-053,Clinton County,59.7,126,3.8,55.9
KY-055,Crittenden County,58.2,106,1.4,56.8
KY-057,Cumberland County,59.9,125,3.3,56.6
KY-059,Daviess County,57.6,107,1.3,56.3
KY-061,Edmonson County,58.9,119,2.4,56.5
KY-063,Elliott County,56.4,121,2.4,54
KY-065,Estill County,57.8,123,2.4,55.4
KY-067,Fayette County,57.2,125,3.1,54.1
KY-069,Fleming County,55.9,117,2,53.9
KY-071,Floyd County,58.3,123,2.6,55.7
KY-073,Franklin County,57.8,125,3.3,54.5
KY-075,Fulton County,59.2,95,1,58.2
KY-077,Gallatin County,57.3,125,3.3,54
KY-079,Garrard County,57.6,123,2.6,55
KY-081,Grant County,56.8,124,3.1,53.7
KY-083,Graves County,59.1,109,1.4,57.7
KY-085,Grayson County,58,119,2.3,55.7
KY-087,Green County,58.7,123,2.7,56
KY-089,Greenup County,56.5,125,3,53.5
KY-091,Hancock County,56.8,94,0.9,55.9
KY-093,Hardin County,57.5,119,2.3,55.2
KY-095,Harlan County,55.4,116,1.9,53.5
KY-097,Harrison County,56.6,122,2.8,53.8
KY-099,Hart County,58.4,120,2.4,56
KY-101,Henderson County,57.6,103,1.1,56.5
KY-103,Henry County,57.4,125,3.3,54.1
KY-105,Hickman County,59.1,106,1.3,57.8
KY-107,Hopkins County,59.2,118,2.1,57.1
KY-109,Jackson County,57.3,123,2.7,54.6
KY-111,Jefferson County,58.2,124,2.9,55.3
KY-113,Jessamine County,57.6,124,3,54.6
KY-115,Johnson County,57.7,125,2.8,54.9
KY-117,Kenton County,56.4,124,3,53.4
KY-119,Knott County,57.5,123,2.5,55
KY-121,Knox County,57.9,125,2.6,55.3
KY-123,Larue County,57.6,120,2.2,55.4
KY-125,Laurel County,58.1,126,3,55.1
KY-127,Lawrence County,57.5,125,3.1,54.4
KY-129,Lee County,57.9,120,2.2,55.7
KY-131,Leslie County,57.3,121,2.4,54.9
KY-133,Letcher County,56.6,123,2.3,54.3
KY-135,Lewis County,55.7,120,2.3,53.4
KY-137,Lincoln County,57.4,123,2.8,54.6
KY-139,Livingston County,58.5,103,1.4,57.1
KY-141,Logan County,59.1,114,1.9,57.2
KY-143,Lyon County,59,106,1.5,57.5
KY-145,McCracken County,59.1,111,1.9,57.2
KY-147,McCreary County,58.4,126,3.3,55.1
KY-149,McLean County,58.5,113,1.9,56.6
KY-151,Madison County,57.7,123,2.6,55.1
KY-153,Magoffin County,57.5,123,2.6,54.9
KY-155,Marion County,57.6,121,2.4,55.2
KY-157,Marshall County,59.2,104,1.5,57.7
KY-159,Martin County,58.2,125,2.9,55.3
KY-161,Mason County,55.7,119,2.4,53.3
KY-163,Meade County,56.9,115,1.9,55
KY-165,Menifee County,56.5,115,1.9,54.6
KY-167,Mercer County,57.4,122,2.7,54.7
KY-169,Metcalfe County,58.5,122,2.4,56.1
KY-171,Monroe County,58.8,118,2,56.8
KY-173,Montgomery County,56.8,122,2.6,54.2
KY-175,Morgan County,56.8,118,2.2,54.6
KY-177,Muhlenberg County,58.8,113,1.8,57
KY-179,Nelson County,57.7,120,2.4,55.3
KY-181,Nicholas County,56.3,121,2.5,53.8
KY-183,Ohio County,58.1,113,1.9,56.2
KY-185,Oldham County,57.4,124,3,54.4
KY-187,Owen County,57.3,125,3.3,54
KY-189,Owsley County,58.1,121,2.5,55.6
KY-191,Pendleton County,56.6,122,2.8,53.8
KY-193,Perry County,57.6,120,2.3,55.3
KY-195,Pike County,58.2,125,2.7,55.5
KY-197,Powell County,57.3,117,2.2,55.1
KY-199,Pulaski County,58.8,126,3.6,55.2
KY-201,Robertson County,56.1,121,2.5,53.6
KY-203,Rockcastle County,57.7,126,2.9,54.8
KY-205,Rowan County,55.7,108,1.6,54.1
KY-207,Russell County,59.4,126,3.8,55.6
KY-209,Scott County,57.2,125,3.2,54
KY-211,Shelby County,57.3,125,3.1,54.2
KY-213,Simpson County,59.3,118,2.1,57.2
KY-215,Spencer County,57.7,122,2.8,54.9
KY-217,Taylor County,58.3,124,2.9,55.4
KY-219,Todd County,59.6,122,2.4,57.2
KY-221,Trigg County,59.5,115,1.9,57.6
KY-223,Trimble County,57.1,124,3.1,54
KY-225,Union County,57.6,91,0.9,56.7
KY-227,Warren County,59.5,120,2.3,57.2
KY-229,Washington County,57.4,120,2.4,55
KY-231,Wayne County,59.3,126,3.9,55.4
KY-233,Webster County,58.3,110,1.5,56.8
KY-235,Whitley County,58.1,125,2.7,55.4
KY-237,Wolfe County,57.2,116,2.1,55.1
KY-239,Woodford County,57.7,125,3.3,54.4
LA-001,Acadia Parish,68.9,102,0.9,68
LA-003,Allen Parish,67.9,94,0.7,67.2
LA-005,Ascension Parish,69.8,123,2.2,67.6
LA-007,Assumption Parish,70.4,123,2.4,68
LA-009,Avoyelles Parish,67.6,108,0.9,66.7
LA-011,Beauregard Parish,67.9,107,1.2,66.7
LA-013,Bienville Parish,66.2,120,2.1,64.1
LA-015,Bossier Parish,66.3,118,2,64.3
LA-017,Caddo Parish,66.3,113,1.6,64.7
LA-019,Calcasieu Parish,69.2,115,1.4,67.8
LA-021,Caldwell Parish,66,107,1.2,64.8
LA-023,Cameron Parish,70,116,1.6,68.4
LA-025,Catahoula Parish,66.5,95,0.8,65.7
LA-027,Claiborne Parish,64.9,113,1.4,63.5
LA-029,Concordia Parish,66.9,102,0.9,66
LA-031,De Soto Parish,66.2,108,1.4,64.8
LA-033,East Baton Rouge Parish,69.4,124,2.3,67.1
LA-035,East Carroll Parish,65.9,118,1.8,64.1
LA-037,East Feliciana Parish,68.7,124,2.4,66.3
LA-039,Evangeline Parish,68,104,0.8,67.2
LA-041,Franklin Parish,65.8,92,0.7,65.1
LA-043,Grant Parish,66.5,98,0.9,65.6
LA-045,Iberia Parish,69.8,116,1.7,68.1
LA-047,Iberville Parish,69.6,122,2,67.6
LA-049,Jackson Parish,66,121,2.1,63.9
LA-051,Jefferson Parish,70.9,122,2.1,68.8
LA-053,Jefferson Davis Parish,69,100,0.8,68.2
LA-055,Lafayette Parish,69.4,116,1.5,67.9
LA-057,Lafourche Parish,71.3,124,2.4,68.9
LA-059,La Salle Parish,66.6,105,1.1,65.5
LA-061,Lincoln Parish,65.7,121,2.1,63.6
LA-063,Livingston Parish,69.3,124,2.2,67.1
LA-065,Madison Parish,65.8,106,1.1,64.7
LA-067,Morehouse Parish,65.6,119,1.8,63.8
LA-069,Natchitoches Parish,66.6,107,1.3,65.3
LA-071,Orleans Parish,70.4,124,2.3,68.1
LA-073,Ouachita Parish,65.6,112,1.5,64.1
LA-075,Plaquemines Parish,71,120,2,69
LA-077,Pointe Coupee Parish,69.1,124,2,67.1
LA-079,Rapides Parish,67.3,104,1,66.3
LA-081,Red River Parish,66.8,119,2,64.8
LA-083,Richland Parish,65.6,99,1.1,64.5
LA-085,Sabine Parish,66.4,109,1.3,65.1
LA-087,St. Bernard Parish,70.3,121,2.1,68.2
LA-089,St. Charles Parish,70.8,123,2.4,68.4
LA-091,St. Helena Parish,68.5,125,2.6,65.9
LA-093,St. James Parish,70.3,123,2.4,67.9
LA-095,St. John the Baptist Parish,70.3,125,2.4,67.9
LA-097,St. Landry Parish,68.6,112,1.3,67.3
LA-099,St. Martin Parish,69.7,117,1.9,67.8
LA-101,St. Mary Parish,70.6,124,2.4,68.2
LA-103,St. Tammany Parish,69.3,125,2.5,66.8
