Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
IL-017,Cass County,63.4,83,0.6,62.8
IL-019,Champaign County,62.2,81,0.6,61.6
IL-021,Christian County,63.4,83,0.6,62.8
IL-023,Clark County,64,88,0.9,63.1
IL-025,Clay County,64.6,67,0,64.6
IL-027,Clinton County,66,87,0.8,65.2
IL-029,Coles County,63.2,83,0.7,62.5
IL-031,Cook County,58.8,79,0.7,58.1
IL-033,Crawford County,64.7,86,0.7,64
IL-035,Cumberland County,63.6,78,0.4,63.2
IL-037,DeKalb County,57.9,66,0.1,57.8
IL-039,De Witt County,62,87,0.9,61.1
IL-041,Douglas County,62.8,82,0.6,62.2
IL-043,DuPage County,58.7,77,0.8,57.9
IL-045,Edgar County,63,80,0.5,62.5
IL-047,Edwards County,66.1,81,0.5,65.6
IL-049,Effingham County,63.6,71,0.2,63.4
IL-051,Fayette County,64.1,75,0.3,63.8
IL-053,Ford County,61.4,77,0.5,60.9
IL-055,Franklin County,65.6,47,-0.6,66.2
IL-057,Fulton County,61.8,61,0,61.8
IL-059,Gallatin County,66.9,58,0.1,66.8
IL-061,Greene County,64.5,75,0.3,64.2
IL-063,Grundy County,60.3,74,0.5,59.8
IL-065,Hamilton County,66.3,74,0.3,66
IL-067,Hancock County,61.3,47,-0.5,61.8
IL-069,Hardin County,66.7,50,-0.4,67.1
IL-071,Henderson County,60.6,57,-0.1,60.7
IL-073,Henry County,59.1,48,-0.3,59.4
IL-075,Iroquois County,61.4,75,0.5,60.9
IL-077,Jackson County,66,47,-0.7,66.7
IL-079,Jasper County,63.8,63,-0.1,63.9
IL-081,Jefferson County,65.3,50,-0.4,65.7
IL-083,Jersey County,64.7,74,0.2,64.5
IL-085,Jo Daviess County,56.9,56,0,56.9
IL-087,Johnson County,66.7,57,-0.1,66.8
IL-089,Kane County,58.2,72,0.5,57.7
IL-091,Kankakee County,60.7,74,0.5,60.2
IL-093,Kendall County,59.4,76,0.6,58.8
IL-095,Knox County,59.7,43,-0.5,60.2
IL-097,Lake County,57,66,0.2,56.8
IL-099,LaSalle County,59.7,73,0.3,59.4
IL-101,Lawrence County,65.7,89,0.9,64.8
IL-103,Lee County,58.5,69,0.2,58.3
IL-105,Livingston County,60.5,68,0,60.5
IL-107,Logan County,62.4,81,0.7,61.7
IL-109,McDonough County,61.1,53,-0.4,61.5
IL-111,McHenry County,57,66,0.2,56.8
IL-113,McLean County,61.4,84,0.8,60.6
IL-115,Macon County,62.5,83,0.6,61.9
IL-117,Macoupin County,64,82,0.4,63.6
IL-119,Madison County,65,75,0.2,64.8
IL-121,Marion County,64.8,68,0.1,64.7
IL-123,Marshall County,60.7,76,0.4,60.3
IL-125,Mason County,62.8,72,0.3,62.5
IL-127,Massac County,68.2,83,0.6,67.6
IL-129,Menard County,62.7,70,0.2,62.5
IL-131,Mercer County,59.7,58,-0.2,59.9
IL-133,Monroe County,66.8,85,0.7,66.1
IL-135,Montgomery County,63.7,82,0.5,63.2
IL-137,Morgan County,63.7,92,0.9,62.8
IL-139,Moultrie County,62.7,77,0.4,62.3
IL-141,Ogle County,58,69,0.3,57.7
IL-143,Peoria County,61.5,82,0.7,60.8
IL-145,Perry County,65.8,53,-0.4,66.2
IL-147,Piatt County,62.2,80,0.6,61.6
IL-149,Pike County,64.1,87,0.7,63.4
IL-151,Pope County,66.8,54,-0.2,67
IL-153,Pulaski County,68.3,86,0.8,67.5
IL-155,Putnam County,60.2,71,0,60.2
IL-157,Randolph County,66.3,67,-0.1,66.4
IL-159,Richland County,64.9,70,0.2,64.7
IL-161,Rock Island County,59.2,57,-0.2,59.4
IL-163,St. Clair County,66.4,89,0.7,65.7
IL-165,Saline County,66.3,53,-0.3,66.6
IL-167,Sangamon County,63.2,81,0.3,62.9
IL-169,Schuyler County,62.4,61,-0.1,62.5
IL-171,Scott County,64.4,92,0.9,63.5
IL-173,Shelby County,63.2,80,0.3,62.9
IL-175,Stark County,59.9,62,-0.2,60.1
IL-177,Stephenson County,57.2,69,0.1,57.1
IL-179,Tazewell County,62.3,93,1.1,61.2
IL-181,Union County,66.8,70,0,66.8
IL-183,Vermilion County,62.1,72,0.3,61.8
IL-185,Wabash County,66.1,86,0.6,65.5
IL-187,Warren County,59.9,53,-0.2,60.1
IL-189,Washington County,65.8,75,0.2,65.6
IL-191,Wayne County,65.7,72,0.2,65.5
IL-193,White County,66.9,84,0.6,66.3
IL-195,Whiteside County,58.7,60,0,58.7
IL-197,Will County,59.7,68,0.4,59.3
IL-199,Williamson County,65.6,34,-0.9,66.5
IL-201,Winnebago County,56.9,41,-0.5,57.4
IL-203,Woodford County,61.4,89,1,60.4
IN-001,Adams County,60.1,74,0.4,59.7
IN-003,Allen County,59.8,73,0.3,59.5
IN-005,Bartholomew County,64.1,87,0.7,63.4
IN-007,Benton County,60.6,50,-0.2,60.8
IN-009,Blackford County,61.1,85,0.7,60.4
IN-011,Boone County,61.2,76,0.4,60.8
IN-013,Brown County,63.6,87,0.6,63
IN-015,Carroll County,60.9,56,-0.2,61.1
IN-017,Cass County,60.5,60,0,60.5
IN-019,Clark County,66.9,99,1.5,65.4
IN-021,Clay County,64,87,0.9,63.1
IN-023,Clinton County,61,67,0.1,60.9
IN-025,Crawford County,66.7,89,0.8,65.9
IN-027,Daviess County,65.8,91,1,64.8
IN-029,Dearborn County,64,87,0.8,63.2
IN-031,Decatur County,62.7,59,-0.1,62.8
IN-033,DeKalb County,58.5,59,-0.2,58.7
IN-035,Delaware County,61.9,91,1.2,60.7
IN-037,Dubois County,66.6,89,0.9,65.7
IN-039,Elkhart County,58.8,77,0.4,58.4
IN-041,Fayette County,62.3,84,0.8,61.5
IN-043,Floyd County,66.9,98,1.4,65.5
IN-045,Fountain County,61.9,60,0,61.9
IN-047,Franklin County,63,83,0.7,62.3
IN-049,Fulton County,60.2,79,0.5,59.7
IN-051,Gibson County,66.3,83,0.6,65.7
IN-053,Grant County,61,75,0.4,60.6
IN-055,Greene County,64.5,88,0.9,63.6
IN-057,Hamilton County,61.6,73,0.3,61.3
IN-059,Hancock County,62.3,83,0.7,61.6
IN-061,Harrison County,67,94,1.1,65.9
IN-063,Hendricks County,61.8,75,0.3,61.5
IN-065,Henry County,61.6,89,0.9,60.7
IN-067,Howard County,60.6,57,-0.1,60.7
IN-069,Huntington County,60,53,-0.3,60.3
IN-071,Jackson County,64.9,86,0.8,64.1
IN-073,Jasper County,60.3,60,0.1,60.2
IN-075,Jay County,60.9,85,0.8,60.1
IN-077,Jefferson County,64.9,77,0.5,64.4
IN-079,Jennings County,64.3,75,0.4,63.9
IN-081,Johnson County,62.8,82,0.5,62.3
IN-083,Knox County,65.9,91,1.1,64.8
IN-085,Kosciusko County,59.6,80,0.5,59.1
IN-087,LaGrange County,58.5,75,0.3,58.2
IN-089,Lake County,59.5,69,0.2,59.3
IN-091,LaPorte County,58.6,54,-0.1,58.7
IN-093,Lawrence County,64.7,81,0.6,64.1
IN-095,Madison County,61.8,82,0.5,61.3
IN-097,Marion County,62.3,79,0.5,61.8
IN-099,Marshall County,59.6,81,0.7,58.9
IN-101,Martin County,65.8,94,1.1,64.7
IN-103,Miami County,60.3,55,0,60.3
IN-105,Monroe County,63.5,76,0.4,63.1
IN-107,Montgomery County,61.7,73,0.4,61.3
IN-109,Morgan County,62.8,70,0.2,62.6
IN-111,Newton County,60.7,68,0.3,60.4
IN-113,Noble County,58.6,70,0.1,58.5
IN-115,Ohio County,64.6,84,0.8,63.8
IN-117,Orange County,66.1,92,1.1,65
IN-119,Owen County,63.8,82,0.7,63.1
IN-121,Parke County,62.8,73,0.3,62.5
IN-123,Perry County,66.3,55,-0.3,66.6
IN-125,Pike County,66.2,87,0.8,65.4
IN-127,Porter County,58.9,58,-0.1,59
IN-129,Posey County,66.6,67,0.1,66.5
IN-131,Pulaski County,60.6,78,0.5,60.1
IN-133,Putnam County,62.4,71,0.1,62.3
IN-135,Randolph County,61.1,89,1,60.1
IN-137,Ripley County,63.2,69,0.2,63
IN-139,Rush County,62.3,81,0.6,61.7
IN-141,St. Joseph County,58.5,66,0.1,58.4
IN-143,Scott County,65.7,89,1,64.7
IN-145,Shelby County,63,76,0.5,62.5
IN-147,Spencer County,66.5,59,-0.3,66.8
IN-149,Starke County,59.8,71,0.4,59.4
IN-151,Steuben County,57.9,71,0.1,57.8
IN-153,Sullivan County,64.9,93,1.3,63.6
IN-155,Switzerland County,64.9,84,0.7,64.2
IN-157,Tippecanoe County,61.1,53,-0.2,61.3
IN-159,Tipton County,61.1,73,0.3,60.8
IN-161,Union County,62.5,85,0.9,61.6
IN-163,Vanderburgh County,66.4,67,-0.1,66.5
IN-165,Vermillion County,62.8,71,0.2,62.6
IN-167,Vigo County,64.2,90,1,63.2
IN-169,Wabash County,60.2,54,-0.2,60.4
IN-171,Warren County,61.3,50,-0.2,61.5
IN-173,Warrick County,66.5,71,0.3,66.2
IN-175,Washington County,65.7,95,1.3,64.4
IN-177,Wayne County,61.7,87,1,60.7
IN-179,Wells County,60,64,0,60
IN-181,White County,60.6,51,-0.1,60.7
IN-183,Whitley County,59.4,69,0,59.4
IA-001,Adair County,58.4,29,-1.4,59.8
IA-003,Adams County,59.6,42,-0.8,60.4
IA-005,Allamakee County,54.7,33,-0.8,55.5
IA-007,Appanoose County,61.3,78,0.4,60.9
IA-009,Audubon County,57.5,30,-1.3,58.8
IA-011,Benton County,56.7,27,-1.3,58
IA-013,Black Hawk County,55.9,27,-1.2,57.1
IA-015,Boone County,57.8,38,-0.9,58.7
IA-017,Bremer County,55.3,29,-1,56.3
IA-019,Buchanan County,55.4,25,-1.2,56.6
IA-021,Buena Vista County,54.9,20,-2,56.9
IA-023,Butler County,55.3,23,-1.3,56.6
IA-025,Calhoun County,56.6,27,-1.4,58
IA-027,Carroll County,57.3,37,-1.1,58.4
IA-029,Cass County,58.8,31,-1.3,60.1
IA-031,Cedar County,58,48,-0.5,58.5
IA-033,Cerro Gordo County,54.1,25,-1.3,55.4
IA-035,Cherokee County,55.2,18,-1.9,57.1
IA-037,Chickasaw County,54,18,-1.7,55.7
IA-039,Clarke County,60,52,-0.4,60.4
IA-041,Clay County,54.4,18,-2,56.4
IA-043,Clayton County,55.4,35,-0.9,56.3
IA-045,Clinton County,58.1,52,-0.2,58.3
IA-047,Crawford County,57.1,28,-1.4,58.5
IA-049,Dallas County,58.8,32,-1.4,60.2
IA-051,Davis County,60.7,56,-0.3,61
IA-053,Decatur County,60.9,71,0.3,60.6
IA-055,Delaware County,55.8,45,-0.6,56.4
IA-057,Des Moines County,60.1,48,-0.5,60.6
IA-059,Dickinson County,53.2,9,-2.3,55.5
IA-061,Dubuque County,56.1,50,-0.3,56.4
IA-063,Emmet County,53.3,15,-2,55.3
IA-065,Fayette County,54.8,31,-1.1,55.9
IA-067,Floyd County,54.2,21,-1.6,55.8
IA-069,Franklin County,55.2,43,-0.9,56.1
IA-071,Fremont County,60.7,30,-1.5,62.2
IA-073,Greene County,57.9,37,-1,58.9
IA-075,Grundy County,56.1,30,-1,57.1
IA-077,Guthrie County,58.1,34,-1.3,59.4
IA-079,Hamilton County,56,22,-1.6,57.6
IA-081,Hancock County,53.8,14,-2.1,55.9
IA-083,Hardin County,56.2,38,-0.8,57
IA-085,Harrison County,58.5,29,-1.5,60
IA-087,Henry County,59.3,24,-1.4,60.7
IA-089,Howard County,53.3,25,-1.3,54.6
IA-091,Humboldt County,55.2,15,-2,57.2
IA-093,Ida County,55.9,19,-1.9,57.8
IA-095,Iowa County,58.9,54,-0.2,59.1
IA-097,Jackson County,57.5,61,0,57.5
IA-099,Jasper County,58.4,35,-1,59.4
IA-101,Jefferson County,59.1,25,-1.3,60.4
IA-103,Johnson County,58.6,45,-0.6,59.2
IA-105,Jones County,57.6,64,0.2,57.4
IA-107,Keokuk County,59.6,60,0,59.6
IA-109,Kossuth County,54.2,19,-1.7,55.9
IA-111,Lee County,60.6,36,-0.9,61.5
IA-113,Linn County,57.2,41,-0.7,57.9
IA-115,Louisa County,59.5,35,-0.8,60.3
IA-117,Lucas County,60.2,58,-0.3,60.5
IA-119,Lyon County,54.4,16,-2.4,56.8
IA-121,Madison County,59.2,29,-1.3,60.5
IA-123,Mahaska County,59.8,59,-0.2,60
IA-125,Marion County,59.6,39,-0.9,60.5
IA-127,Marshall County,57.3,37,-1,58.3
IA-129,Mills County,60.2,37,-1.2,61.4
IA-131,Mitchell County,53.4,27,-1.3,54.7
IA-133,Monona County,57.5,19,-1.8,59.3
IA-135,Monroe County,60.4,53,-0.3,60.7
IA-137,Montgomery County,59.8,35,-1.1,60.9
IA-139,Muscatine County,58.8,35,-0.9,59.7
IA-141,O'Brien County,54.5,17,-2.2,56.7
IA-143,Osceola County,53.3,7,-2.7,56
IA-145,Page County,60.8,43,-0.8,61.6
IA-147,Palo Alto County,54.9,32,-1.3,56.2
IA-149,Plymouth County,56,18,-1.9,57.9
IA-151,Pocahontas County,55.4,20,-1.8,57.2
IA-153,Polk County,58.7,29,-1.3,60
IA-155,Pottawattamie County,59.3,32,-1.3,60.6
IA-157,Poweshiek County,58.3,47,-0.6,58.9
IA-159,Ringgold County,60.4,57,-0.3,60.7
IA-161,Sac County,56,24,-1.7,57.7
IA-163,Scott County,58.6,53,-0.2,58.8
IA-165,Shelby County,57.8,25,-1.5,59.3
IA-167,Sioux County,55,14,-2.4,57.4
IA-169,Story County,57.5,37,-1,58.5
IA-171,Tama County,57,35,-1,58
IA-173,Taylor County,60.3,51,-0.4,60.7
IA-175,Union County,59.5,41,-0.8,60.3
IA-177,Van Buren County,59.6,23,-1.5,61.1
IA-179,Wapello County,60.4,58,-0.2,60.6
IA-181,Warren County,59.8,34,-1,60.8
IA-183,Washington County,59,38,-0.8,59.8
IA-185,Wayne County,60.7,66,0,60.7
IA-187,Webster County,56.2,23,-1.6,57.8
IA-189,Winnebago County,53,16,-2.1,55.1
IA-191,Winneshiek County,54,29,-1,55
IA-193,Woodbury County,56.7,18,-1.8,58.5
IA-195,Worth County,53,20,-1.7,54.7
IA-197,Wright County,55,22,-1.8,56.8
KS-001,Allen County,66.1,40,-0.9,67
KS-003,Anderson County,65.5,45,-0.6,66.1
KS-005,Atchison County,64.3,77,0.3,64
KS-007,Barber County,69.8,79,0.5,69.3
KS-009,Barton County,66.5,54,-0.1,66.6
KS-011,Bourbon County,66.1,44,-0.7,66.8
KS-013,Brown County,63.5,75,0.3,63.2
KS-015,Butler County,67.5,76,0.3,67.2
KS-017,Chase County,66.4,79,0.3,66.1
KS-019,Chautauqua County,68.3,49,-0.7,69
KS-021,Cherokee County,68.6,74,0.2,68.4
KS-023,Cheyenne County,65.8,89,1.1,64.7
KS-025,Clark County,70.4,70,0.3,70.1
KS-027,Clay County,65.5,57,-0.1,65.6
KS-029,Cloud County,64.9,54,-0.3,65.2
KS-031,Coffey County,66.5,77,0.2,66.3
KS-033,Comanche County,70.1,72,0.4,69.7
KS-035,Cowley County,68.1,56,-0.5,68.6
KS-037,Crawford County,67.2,57,-0.3,67.5
KS-039,Decatur County,64.7,44,-0.5,65.2
KS-041,Dickinson County,67,87,0.8,66.2
KS-043,Doniphan County,63.8,70,0.1,63.7
KS-045,Douglas County,65.8,87,0.6,65.2
KS-047,Edwards County,67.9,61,0.2,67.7
KS-049,Elk County,67,39,-0.9,67.9
KS-051,Ellis County,66.7,58,0,66.7
KS-053,Ellsworth County,67.3,88,1,66.3
KS-055,Finney County,68.8,85,1.2,67.6
KS-057,Ford County,69,80,0.6,68.4
KS-059,Franklin County,65.8,75,0.1,65.7
KS-061,Geary County,65.9,72,0.1,65.8
KS-063,Gove County,66.7,49,-0.1,66.8
KS-065,Graham County,65.6,41,-0.5,66.1
KS-067,Grant County,69.7,77,0.6,69.1
KS-069,Gray County,68.9,83,0.9,68
KS-071,Greeley County,67.5,99,1.9,65.6
KS-073,Greenwood County,66.8,57,-0.2,67
KS-075,Hamilton County,68.9,88,1.4,67.5
KS-077,Harper County,69.3,58,-0.3,69.6
KS-079,Harvey County,67.9,84,0.6,67.3
KS-081,Haskell County,69.6,87,1,68.6
KS-083,Hodgeman County,68.7,75,0.5,68.2
KS-085,Jackson County,64.6,77,0.2,64.4
KS-087,Jefferson County,65,76,0.3,64.7
KS-089,Jewell County,63.8,42,-0.8,64.6
KS-091,Johnson County,65.2,81,0.5,64.7
KS-093,Kearny County,68.9,90,1.4,67.5
KS-095,Kingman County,68.1,54,-0.2,68.3
KS-097,Kiowa County,68.5,59,-0.1,68.6
KS-099,Labette County,68.2,50,-0.4,68.6
KS-101,Lane County,67.6,70,0.5,67.1
KS-103,Leavenworth County,65.2,82,0.6,64.6
KS-105,Lincoln County,67,85,1,66
KS-107,Linn County,65.8,54,-0.3,66.1
KS-109,Logan County,67.2,82,1,66.2
KS-111,Lyon County,66.4,83,0.6,65.8
KS-113,McPherson County,67.7,97,1.6,66.1
KS-115,Marion County,67,87,0.8,66.2
KS-117,Marshall County,64.1,58,-0.1,64.2
KS-119,Meade County,70.1,70,0.5,69.6
KS-121,Miami County,65.4,71,0.1,65.3
KS-123,Mitchell County,65.3,55,-0.3,65.6
KS-125,Montgomery County,68.4,48,-0.7,69.1
KS-127,Morris County,66.1,84,0.7,65.4
KS-129,Morton County,70.2,66,0.4,69.8
KS-131,Nemaha County,63.6,67,-0.1,63.7
KS-133,Neosho County,66.9,37,-0.9,67.8
KS-135,Ness County,67.5,49,-0.2,67.7
KS-137,Norton County,64.2,36,-0.9,65.1
KS-139,Osage County,66.4,89,0.9,65.5
KS-141,Osborne County,65.7,48,-0.6,66.3
KS-143,Ottawa County,66.6,86,1,65.6
KS-145,Pawnee County,67,57,0.1,66.9
KS-147,Phillips County,64.4,30,-1.3,65.7
KS-149,Pottawatomie County,64.6,54,-0.4,65
KS-151,Pratt County,67.7,69,0.3,67.4
KS-153,Rawlins County,65.1,60,0.1,65
KS-155,Reno County,67.7,69,0.1,67.6
KS-157,Republic County,63.6,50,-0.5,64.1
KS-159,Rice County,67.2,77,0.5,66.7
KS-161,Riley County,65.3,59,-0.3,65.6
KS-163,Rooks County,65.8,41,-0.7,66.5
KS-165,Rush County,66.9,57,0,66.9
KS-167,Russell County,67.1,69,0.4,66.7
KS-169,Saline County,67.9,99,1.7,66.2
KS-171,Scott County,67.8,82,1,66.8
KS-173,Sedgwick County,68.5,78,0.3,68.2
KS-175,Seward County,70.2,74,0.6,69.6
KS-177,Shawnee County,66.1,90,0.9,65.2
KS-179,Sheridan County,65.7,61,0.2,65.5
KS-181,Sherman County,66.2,104,1.9,64.3
KS-183,Smith County,64,25,-1.5,65.5
KS-185,Stafford County,66.7,51,-0.1,66.8
KS-187,Stanton County,69.8,78,0.7,69.1
KS-189,Stevens County,70,66,0.4,69.6
KS-191,Sumner County,68.9,59,-0.3,69.2
KS-193,Thomas County,65.9,77,0.9,65
KS-195,Trego County,66.4,45,-0.3,66.7
KS-197,Wabaunsee County,65.7,83,0.6,65.1
KS-199,Wallace County,67,103,2,65
KS-201,Washington County,63.7,48,-0.6,64.3
KS-203,Wichita County,67.7,91,1.4,66.3
KS-205,Wilson County,67.4,45,-0.7,68.1
KS-207,Woodson County,66.7,52,-0.4,67.1
KS-209,Wyandotte County,65.5,85,0.7,64.8
KY-001,Adair County,68,84,0.6,67.4
KY-003,Allen County,69.5,79,0.3,69.2
KY-005,Anderson County,66.8,94,1.2,65.6
KY-007,Ballard County,68.9,91,1.1,67.8
KY-009,Barren County,69.6,83,0.6,69
KY-011,Bath County,65.6,56,-0.4,66
KY-013,Bell County,65.3,38,-0.7,66
KY-015,Boone County,64.6,86,1,63.6
KY-017,Bourbon County,65.8,73,0.6,65.2
KY-019,Boyd County,66.9,97,1.2,65.7
KY-021,Boyle County,66.5,87,0.9,65.6
KY-023,Bracken County,65.1,78,0.5,64.6
KY-025,Breathitt County,67.8,77,0.5,67.3
KY-027,Breckinridge County,67.2,71,0.3,66.9
KY-029,Bullitt County,67.2,86,0.8,66.4
KY-031,Butler County,69.7,106,1.6,68.1
KY-033,Caldwell County,67.8,59,-0.1,67.9
KY-035,Calloway County,69.1,76,0.1,69
KY-037,Campbell County,65,84,0.8,64.2
KY-039,Carlisle County,69,88,0.9,68.1
KY-041,Carroll County,65.7,85,0.8,64.9
KY-043,Carter County,66.1,74,0.4,65.7
KY-045,Casey County,66.9,89,0.9,66
KY-047,Christian County,68.6,79,0.4,68.2
KY-049,Clark County,66.2,74,0.5,65.7
KY-051,Clay County,67.4,71,0.4,67
KY-053,Clinton County,68.3,89,0.7,67.6
KY-055,Crittenden County,67.3,56,-0.2,67.5
KY-057,Cumberland County,69.1,77,0.4,68.7
KY-059,Daviess County,67.2,68,0.1,67.1
KY-061,Edmonson County,69.6,95,1.4,68.2
KY-063,Elliott County,66.2,60,0.1,66.1
KY-065,Estill County,66.7,68,0.2,66.5
KY-067,Fayette County,66.2,94,1.1,65.1
KY-069,Fleming County,65.2,58,-0.3,65.5
KY-071,Floyd County,68.1,83,0.7,67.4
KY-073,Franklin County,66.7,93,1.2,65.5
KY-075,Fulton County,68.8,66,-0.1,68.9
KY-077,Gallatin County,65.5,85,0.8,64.7
KY-079,Garrard County,66.6,83,0.8,65.8
KY-081,Grant County,65.1,83,0.8,64.3
KY-083,Graves County,68.8,79,0.4,68.4
KY-085,Grayson County,68.6,92,1.1,67.5
KY-087,Green County,68.1,72,0.5,67.6
KY-089,Greenup County,66.1,85,0.8,65.3
KY-091,Hancock County,66.5,48,-0.5,67
KY-093,Hardin County,67.1,82,0.6,66.5
KY-095,Harlan County,63.9,54,-0.2,64.1
KY-097,Harrison County,65.5,77,0.5,65
KY-099,Hart County,68.7,88,0.9,67.8
KY-101,Henderson County,66.8,56,-0.2,67
KY-103,Henry County,66.2,95,1.2,65
KY-105,Hickman County,68.8,73,0.3,68.5
KY-107,Hopkins County,68.6,90,0.8,67.8
KY-109,Jackson County,66.3,75,0.5,65.8
KY-111,Jefferson County,67.5,98,1.3,66.2
KY-113,Jessamine County,66.6,95,1.2,65.4
KY-115,Johnson County,67.7,82,0.7,67
KY-117,Kenton County,64.6,86,0.9,63.7
KY-119,Knott County,67.1,79,0.6,66.5
KY-121,Knox County,67.1,57,0,67.1
KY-123,Larue County,66.8,67,0.3,66.5
KY-125,Laurel County,67.2,78,0.6,66.6
KY-127,Lawrence County,67.4,93,1,66.4
KY-129,Lee County,67.2,67,0.2,67
KY-131,Leslie County,66.5,67,0.2,66.3
KY-133,Letcher County,65.9,78,0.4,65.5
KY-135,Lewis County,65.3,63,0,65.3
KY-137,Lincoln County,66.4,84,0.8,65.6
KY-139,Livingston County,67.7,57,-0.1,67.8
KY-141,Logan County,69.2,88,0.7,68.5
KY-143,Lyon County,68.1,58,-0.2,68.3
KY-145,McCracken County,68.9,90,1,67.9
KY-147,McCreary County,67.3,84,0.6,66.7
KY-149,McLean County,68.5,93,1.1,67.4
KY-151,Madison County,66.6,80,0.6,66
KY-153,Magoffin County,67.4,79,0.6,66.8
KY-155,Marion County,66.9,78,0.5,66.4
KY-157,Marshall County,68.8,75,0.2,68.6
KY-159,Martin County,68,86,0.9,67.1
KY-161,Mason County,65.1,71,0.3,64.8
KY-163,Meade County,66.8,76,0.4,66.4
KY-165,Menifee County,65.6,55,-0.4,66
KY-167,Mercer County,66.7,90,1.1,65.6
KY-169,Metcalfe County,68.7,82,0.5,68.2
KY-171,Monroe County,69,60,0,69
KY-173,Montgomery County,65.8,67,0.1,65.7
KY-175,Morgan County,66.5,59,0,66.5
KY-177,Muhlenberg County,69.4,102,1.6,67.8
KY-179,Nelson County,66.9,78,0.5,66.4
KY-181,Nicholas County,65.4,69,0.2,65.2
KY-183,Ohio County,68.8,97,1.4,67.4
KY-185,Oldham County,66.8,100,1.5,65.3
KY-187,Owen County,65.7,89,0.9,64.8
KY-189,Owsley County,67.6,73,0.5,67.1
KY-191,Pendleton County,65.3,82,0.6,64.7
KY-193,Perry County,67.2,75,0.5,66.7
KY-195,Pike County,67.7,88,0.9,66.8
KY-197,Powell County,66.4,63,-0.1,66.5
KY-199,Pulaski County,67.5,93,1,66.5
KY-201,Robertson County,65.3,73,0.4,64.9
KY-203,Rockcastle County,66.4,77,0.6,65.8
KY-205,Rowan County,65.1,41,-0.8,65.9
KY-207,Russell County,67.9,85,0.7,67.2
KY-209,Scott County,66,92,1.1,64.9
KY-211,Shelby County,66.6,95,1.3,65.3
KY-213,Simpson County,69.4,87,0.8,68.6
KY-215,Spencer County,67,91,1.1,65.9
KY-217,Taylor County,67.2,76,0.5,66.7
KY-219,Todd County,68.9,86,0.6,68.3
KY-221,Trigg County,68.7,72,0.1,68.6
KY-223,Trimble County,65.8,89,0.9,64.9
KY-225,Union County,67.1,58,-0.1,67.2
KY-227,Warren County,69.9,95,1.1,68.8
KY-229,Washington County,66.7,84,0.7,66
KY-231,Wayne County,67.9,90,1,66.9
KY-233,Webster County,67.7,77,0.4,67.3
KY-235,Whitley County,67,57,0,67
KY-237,Wolfe County,66.7,66,0.1,66.6
KY-239,Woodford County,66.7,96,1.4,65.3
LA-001,Acadia Parish,79,83,0.3,78.7
LA-003,Allen Parish,78.1,53,-0.2,78.3
LA-005,Ascension Parish,79.6,114,1.6,78
LA-007,Assumption Parish,79.9,119,1.9,78
LA-009,Avoyelles Parish,78.3,79,0.2,78.1
LA-011,Beauregard Parish,78.4,93,0.6,77.8
LA-013,Bienville Parish,77.4,113,1.7,75.7
LA-015,Bossier Parish,76.9,97,1.1,75.8
LA-017,Caddo Parish,77,95,0.8,76.2
LA-019,Calcasieu Parish,79,109,1.3,77.7
LA-021,Caldwell Parish,77,86,0.6,76.4
LA-023,Cameron Parish,78.6,118,1.6,77
LA-025,Catahoula Parish,77.4,76,0.2,77.2
LA-027,Claiborne Parish,76,95,0.9,75.1
LA-029,Concordia Parish,77.7,71,0.2,77.5
LA-031,De Soto Parish,76.9,77,0.3,76.6
LA-033,East Baton Rouge Parish,79,97,0.9,78.1
LA-035,East Carroll Parish,75.2,51,-0.1,75.3
LA-037,East Feliciana Parish,78.6,93,0.8,77.8
LA-039,Evangeline Parish,78.5,74,0.1,78.4
LA-041,Franklin Parish,76.7,69,0.3,76.4
LA-043,Grant Parish,77.4,69,0.1,77.3
LA-045,Iberia Parish,78.7,109,1.2,77.5
LA-047,Iberville Parish,79.2,98,1,78.2
LA-049,Jackson Parish,77.3,113,1.8,75.5
LA-051,Jefferson Parish,79.1,118,1.7,77.4
LA-053,Jefferson Davis Parish,78.6,71,0.1,78.5
LA-055,Lafayette Parish,79.4,101,1,78.4
LA-057,Lafourche Parish,79.4,121,1.7,77.7
LA-059,La Salle Parish,77.5,80,0.3,77.2
LA-061,Lincoln Parish,76.9,115,1.8,75.1
LA-063,Livingston Parish,79.4,111,1.4,78
LA-065,Madison Parish,76,54,0,76
LA-067,Morehouse Parish,76,82,0.6,75.4
LA-069,Natchitoches Parish,77.7,84,0.5,77.2
LA-071,Orleans Parish,78.7,124,2,76.7
LA-073,Ouachita Parish,76.5,86,0.8,75.7
LA-075,Plaquemines Parish,77.9,115,1.5,76.4
LA-077,Pointe Coupee Parish,78.7,81,0.3,78.4
LA-079,Rapides Parish,78,76,0.2,77.8
LA-081,Red River Parish,77.6,98,1,76.6
LA-083,Richland Parish,76.2,63,0.2,76
LA-085,Sabine Parish,77.5,81,0.5,77
LA-087,St. Bernard Parish,77.8,119,1.7,76.1
LA-089,St. Charles Parish,80,124,1.9,78.1
LA-091,St. Helena Parish,79.1,117,1.7,77.4
LA-093,St. James Parish,80.1,121,1.9,78.2
LA-095,St. John the Baptist Parish,80.1,123,2,78.1
LA-097,St. Landry Parish,78.9,90,0.5,78.4
LA-099,St. Martin Parish,79.4,108,1.1,78.3
