Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
IL-013,Calhoun County,66.7,115,2.2,64.5
IL-015,Carroll County,60.4,115,2.8,57.6
IL-017,Cass County,65.6,120,2.8,62.8
IL-019,Champaign County,64.2,118,2.6,61.6
IL-021,Christian County,65.6,122,2.8,62.8
IL-023,Clark County,65.5,112,2.3,63.2
IL-025,Clay County,66.5,110,2,64.5
IL-027,Clinton County,68.2,121,3,65.2
IL-029,Coles County,65,116,2.5,62.5
IL-031,Cook County,60.7,116,2.5,58.2
IL-033,Crawford County,65.7,101,1.7,64
IL-035,Cumberland County,65.3,109,2.2,63.1
IL-037,DeKalb County,59.8,110,2,57.8
IL-039,De Witt County,63.9,118,2.7,61.2
IL-041,Douglas County,64.7,116,2.5,62.2
IL-043,DuPage County,60.6,115,2.6,58
IL-045,Edgar County,64.6,109,2.1,62.5
IL-047,Edwards County,67.9,117,2.4,65.5
IL-049,Effingham County,65.5,109,2.1,63.4
IL-051,Fayette County,66.4,120,2.6,63.8
IL-053,Ford County,63.1,110,2.1,61
IL-055,Franklin County,67.3,94,1,66.3
IL-057,Fulton County,64,112,2.2,61.8
IL-059,Gallatin County,68.2,99,1.4,66.8
IL-061,Greene County,66.3,112,2.1,64.2
IL-063,Grundy County,61.9,110,2.1,59.8
IL-065,Hamilton County,68.1,113,2.1,66
IL-067,Hancock County,63.7,102,1.8,61.9
IL-069,Hardin County,68.1,93,1.1,67
IL-071,Henderson County,63,112,2.2,60.8
IL-073,Henry County,61.6,110,2.2,59.4
IL-075,Iroquois County,62.8,106,1.9,60.9
IL-077,Jackson County,67.7,93,1,66.7
IL-079,Jasper County,65.3,100,1.4,63.9
IL-081,Jefferson County,67.1,103,1.4,65.7
IL-083,Jersey County,66.7,113,2.2,64.5
IL-085,Jo Daviess County,59.1,113,2.2,56.9
IL-087,Johnson County,67.7,91,0.9,66.8
IL-089,Kane County,59.9,111,2.3,57.6
IL-091,Kankakee County,62.2,110,2,60.2
IL-093,Kendall County,61,113,2.3,58.7
IL-095,Knox County,62.2,109,1.9,60.3
IL-097,Lake County,59.1,112,2.3,56.8
IL-099,LaSalle County,61.5,110,2.1,59.4
IL-101,Lawrence County,66.5,103,1.7,64.8
IL-103,Lee County,60.5,109,2.2,58.3
IL-105,Livingston County,62.4,109,2,60.4
IL-107,Logan County,64.6,118,2.8,61.8
IL-109,McDonough County,63.3,103,1.9,61.4
IL-111,McHenry County,59.3,114,2.5,56.8
IL-113,McLean County,63.3,117,2.6,60.7
IL-115,Macon County,64.4,114,2.6,61.8
IL-117,Macoupin County,66,118,2.5,63.5
IL-119,Madison County,67.6,119,2.7,64.9
IL-121,Marion County,66.9,116,2.1,64.8
IL-123,Marshall County,62.7,113,2.5,60.2
IL-125,Mason County,65.1,115,2.6,62.5
IL-127,Massac County,68.9,98,1.3,67.6
IL-129,Menard County,65.2,116,2.7,62.5
IL-131,Mercer County,62.1,112,2.3,59.8
IL-133,Monroe County,69.5,123,3.4,66.1
IL-135,Montgomery County,66,120,2.7,63.3
IL-137,Morgan County,65.8,122,3,62.8
IL-139,Moultrie County,64.6,112,2.3,62.3
IL-141,Ogle County,60.2,113,2.5,57.7
IL-143,Peoria County,63.7,118,2.9,60.8
IL-145,Perry County,67.6,102,1.4,66.2
IL-147,Piatt County,64.2,113,2.6,61.6
IL-149,Pike County,66,119,2.6,63.4
IL-151,Pope County,68,94,1,67
IL-153,Pulaski County,68.9,100,1.3,67.6
IL-155,Putnam County,61.9,105,1.8,60.1
IL-157,Randolph County,68.6,115,2.2,66.4
IL-159,Richland County,66.5,105,1.7,64.8
IL-161,Rock Island County,61.7,113,2.3,59.4
IL-163,St. Clair County,69.2,125,3.5,65.7
IL-165,Saline County,67.8,95,1.2,66.6
IL-167,Sangamon County,65.6,119,2.8,62.8
IL-169,Schuyler County,64.5,106,2,62.5
IL-171,Scott County,66.2,119,2.7,63.5
IL-173,Shelby County,65.3,117,2.4,62.9
IL-175,Stark County,62.2,110,2.1,60.1
IL-177,Stephenson County,59.5,113,2.5,57
IL-179,Tazewell County,64.3,121,3.1,61.2
IL-181,Union County,67.9,96,1.1,66.8
IL-183,Vermilion County,63.8,108,2,61.8
IL-185,Wabash County,67.4,110,1.9,65.5
IL-187,Warren County,62.2,110,2,60.2
IL-189,Washington County,67.7,113,2.1,65.6
IL-191,Wayne County,68.2,119,2.7,65.5
IL-193,White County,68.4,115,2.1,66.3
IL-195,Whiteside County,61.2,113,2.5,58.7
IL-197,Will County,61.4,111,2,59.4
IL-199,Williamson County,67.1,87,0.6,66.5
IL-201,Winnebago County,59.8,115,2.4,57.4
IL-203,Woodford County,63.4,120,3.1,60.3
IN-001,Adams County,61.2,102,1.6,59.6
IN-003,Allen County,61.2,105,1.7,59.5
IN-005,Bartholomew County,65,103,1.7,63.3
IN-007,Benton County,62,96,1.2,60.8
IN-009,Blackford County,62.1,104,1.7,60.4
IN-011,Boone County,62.6,108,1.8,60.8
IN-013,Brown County,64.4,101,1.5,62.9
IN-015,Carroll County,62,91,1,61
IN-017,Cass County,61.8,97,1.3,60.5
IN-019,Clark County,67.6,115,2.2,65.4
IN-021,Clay County,65.1,111,2,63.1
IN-023,Clinton County,62.2,101,1.3,60.9
IN-025,Crawford County,67.2,100,1.4,65.8
IN-027,Daviess County,66.6,109,1.9,64.7
IN-029,Dearborn County,64.7,101,1.6,63.1
IN-031,Decatur County,63.6,92,0.8,62.8
IN-033,DeKalb County,60.4,105,1.8,58.6
IN-035,Delaware County,62.9,112,2.2,60.7
IN-037,Dubois County,67.1,99,1.5,65.6
IN-039,Elkhart County,60.3,109,1.9,58.4
IN-041,Fayette County,63,103,1.6,61.4
IN-043,Floyd County,67.7,115,2.2,65.5
IN-045,Fountain County,63.2,96,1.3,61.9
IN-047,Franklin County,63.7,99,1.4,62.3
IN-049,Fulton County,61.4,107,1.8,59.6
IN-051,Gibson County,67.4,105,1.7,65.7
IN-053,Grant County,62,100,1.4,60.6
IN-055,Greene County,65.5,108,1.9,63.6
IN-057,Hamilton County,62.7,101,1.4,61.3
IN-059,Hancock County,63,100,1.4,61.6
IN-061,Harrison County,67.8,109,1.9,65.9
IN-063,Hendricks County,62.9,100,1.4,61.5
IN-065,Henry County,62.4,106,1.7,60.7
IN-067,Howard County,61.8,97,1.2,60.6
IN-069,Huntington County,61.1,90,0.9,60.2
IN-071,Jackson County,65.8,102,1.7,64.1
IN-073,Jasper County,61.9,107,1.7,60.2
IN-075,Jay County,61.9,109,1.8,60.1
IN-077,Jefferson County,66,101,1.6,64.4
IN-079,Jennings County,65.4,99,1.4,64
IN-081,Johnson County,63.7,99,1.4,62.3
IN-083,Knox County,66.9,112,2,64.9
IN-085,Kosciusko County,60.8,107,1.7,59.1
IN-087,LaGrange County,60.1,110,1.9,58.2
IN-089,Lake County,61.4,112,2.1,59.3
IN-091,LaPorte County,60.5,106,1.7,58.8
IN-093,Lawrence County,65.5,96,1.3,64.2
IN-095,Madison County,62.7,101,1.4,61.3
IN-097,Marion County,63.3,100,1.5,61.8
IN-099,Marshall County,60.8,109,1.9,58.9
IN-101,Martin County,66.4,105,1.7,64.7
IN-103,Miami County,61.6,98,1.3,60.3
IN-105,Monroe County,64.3,97,1.3,63
IN-107,Montgomery County,62.8,98,1.5,61.3
IN-109,Morgan County,63.7,93,1.1,62.6
IN-111,Newton County,62.2,107,1.8,60.4
IN-113,Noble County,60.3,108,1.7,58.6
IN-115,Ohio County,65.6,105,1.8,63.8
IN-117,Orange County,66.7,103,1.7,65
IN-119,Owen County,64.8,107,1.8,63
IN-121,Parke County,63.9,100,1.4,62.5
IN-123,Perry County,66.8,70,0.2,66.6
IN-125,Pike County,67.2,106,1.8,65.4
IN-127,Porter County,61,111,2,59
IN-129,Posey County,67.9,102,1.3,66.6
IN-131,Pulaski County,61.8,106,1.8,60
IN-133,Putnam County,63.4,97,1.2,62.2
IN-135,Randolph County,62.2,113,2.1,60.1
IN-137,Ripley County,64.2,97,1.2,63
IN-139,Rush County,63,99,1.3,61.7
IN-141,St. Joseph County,60.1,102,1.7,58.4
IN-143,Scott County,66.6,105,1.9,64.7
IN-145,Shelby County,63.9,99,1.3,62.6
IN-147,Spencer County,67.2,80,0.5,66.7
IN-149,Starke County,61.3,108,1.9,59.4
IN-151,Steuben County,59.6,108,1.9,57.7
IN-153,Sullivan County,66,114,2.3,63.7
IN-155,Switzerland County,66,104,1.8,64.2
IN-157,Tippecanoe County,62.2,88,0.9,61.3
IN-159,Tipton County,62.2,100,1.4,60.8
IN-161,Union County,63.2,107,1.7,61.5
IN-163,Vanderburgh County,67.6,96,1.2,66.4
IN-165,Vermillion County,64.2,103,1.6,62.6
IN-167,Vigo County,65.3,109,2.1,63.2
IN-169,Wabash County,61.4,93,1.1,60.3
IN-171,Warren County,62.7,95,1.3,61.4
IN-173,Warrick County,67.6,98,1.3,66.3
IN-175,Washington County,66.4,108,2,64.4
IN-177,Wayne County,62.6,110,1.8,60.8
IN-179,Wells County,61.1,93,1.1,60
IN-181,White County,61.8,91,1.1,60.7
IN-183,Whitley County,60.5,94,1.1,59.4
IA-001,Adair County,61.5,105,1.7,59.8
IA-003,Adams County,62.3,106,1.9,60.4
IA-005,Allamakee County,57.1,104,1.5,55.6
IA-007,Appanoose County,63.2,113,2.3,60.9
IA-009,Audubon County,60.5,105,1.6,58.9
IA-011,Benton County,59.1,95,1.1,58
IA-013,Black Hawk County,58.8,102,1.7,57.1
IA-015,Boone County,60.9,110,2.2,58.7
IA-017,Bremer County,58.2,104,1.8,56.4
IA-019,Buchanan County,58.1,100,1.5,56.6
IA-021,Buena Vista County,58.3,96,1.4,56.9
IA-023,Butler County,58.1,99,1.5,56.6
IA-025,Calhoun County,59.6,103,1.6,58
IA-027,Carroll County,60.4,109,2.1,58.3
IA-029,Cass County,61.8,106,1.6,60.2
IA-031,Cedar County,60.5,110,2,58.5
IA-033,Cerro Gordo County,57.1,101,1.6,55.5
IA-035,Cherokee County,58.7,99,1.6,57.1
IA-037,Chickasaw County,56.8,96,1,55.8
IA-039,Clarke County,63,113,2.6,60.4
IA-041,Clay County,58,105,1.6,56.4
IA-043,Clayton County,57.8,103,1.5,56.3
IA-045,Clinton County,60.6,113,2.3,58.3
IA-047,Crawford County,60.2,106,1.7,58.5
IA-049,Dallas County,62,108,1.9,60.1
IA-051,Davis County,62.8,104,1.9,60.9
IA-053,Decatur County,63.6,116,2.9,60.7
IA-055,Delaware County,58.3,110,1.9,56.4
IA-057,Des Moines County,62.6,109,2,60.6
IA-059,Dickinson County,56.6,89,1,55.6
IA-061,Dubuque County,58.3,109,1.9,56.4
IA-063,Emmet County,56.7,98,1.3,55.4
IA-065,Fayette County,57.6,104,1.6,56
IA-067,Floyd County,57.2,97,1.4,55.8
IA-069,Franklin County,58,107,1.9,56.1
IA-071,Fremont County,63.8,104,1.6,62.2
IA-073,Greene County,61.1,110,2.2,58.9
IA-075,Grundy County,58.9,105,1.9,57
IA-077,Guthrie County,61.3,107,1.9,59.4
IA-079,Hamilton County,59,101,1.4,57.6
IA-081,Hancock County,57,94,1.1,55.9
IA-083,Hardin County,59,111,2,57
IA-085,Harrison County,61.9,106,2,59.9
IA-087,Henry County,62,101,1.4,60.6
IA-089,Howard County,55.9,96,1.3,54.6
IA-091,Humboldt County,58.3,94,1.1,57.2
IA-093,Ida County,59,93,1.2,57.8
IA-095,Iowa County,61.6,114,2.6,59
IA-097,Jackson County,59.7,112,2.3,57.4
IA-099,Jasper County,61.2,107,1.7,59.5
IA-101,Jefferson County,61.6,98,1.1,60.5
IA-103,Johnson County,61.4,111,2.2,59.2
IA-105,Jones County,59.9,115,2.5,57.4
IA-107,Keokuk County,62,112,2.4,59.6
IA-109,Kossuth County,57.4,103,1.4,56
IA-111,Lee County,63,100,1.5,61.5
IA-113,Linn County,59.9,110,2,57.9
IA-115,Louisa County,62.1,107,1.8,60.3
IA-117,Lucas County,62.8,112,2.4,60.4
IA-119,Lyon County,57.6,85,0.9,56.7
IA-121,Madison County,62.4,108,1.9,60.5
IA-123,Mahaska County,62.3,111,2.3,60
IA-125,Marion County,62.2,104,1.8,60.4
IA-127,Marshall County,60.2,107,1.9,58.3
IA-129,Mills County,63.2,106,1.9,61.3
IA-131,Mitchell County,56.5,103,1.7,54.8
IA-133,Monona County,60.9,99,1.6,59.3
IA-135,Monroe County,62.8,108,2,60.8
IA-137,Montgomery County,62.7,107,1.8,60.9
IA-139,Muscatine County,61.2,101,1.6,59.6
IA-141,O'Brien County,58,97,1.3,56.7
IA-143,Osceola County,56.6,81,0.5,56.1
IA-145,Page County,63.5,108,1.9,61.6
IA-147,Palo Alto County,58.1,106,1.9,56.2
IA-149,Plymouth County,59.6,102,1.8,57.8
IA-151,Pocahontas County,58.6,98,1.4,57.2
IA-153,Polk County,61.9,107,1.9,60
IA-155,Pottawattamie County,62.4,106,1.9,60.5
IA-157,Poweshiek County,60.8,109,2,58.8
IA-159,Ringgold County,62.9,112,2.3,60.6
IA-161,Sac County,59.1,96,1.3,57.8
IA-163,Scott County,61,111,2.3,58.7
IA-165,Shelby County,60.9,104,1.5,59.4
IA-167,Sioux County,58.6,90,1.2,57.4
IA-169,Story County,60.5,110,2,58.5
IA-171,Tama County,59.7,107,1.7,58
IA-173,Taylor County,62.7,109,2,60.7
IA-175,Union County,62.4,109,2.1,60.3
IA-177,Van Buren County,62.2,96,1,61.2
IA-179,Wapello County,62.4,105,1.8,60.6
IA-181,Warren County,62.8,108,1.9,60.9
IA-183,Washington County,61.8,109,2,59.8
IA-185,Wayne County,63,113,2.3,60.7
IA-187,Webster County,59.2,101,1.4,57.8
IA-189,Winnebago County,56,90,0.9,55.1
IA-191,Winneshiek County,56.5,100,1.5,55
IA-193,Woodbury County,60.2,97,1.6,58.6
IA-195,Worth County,56.1,98,1.4,54.7
IA-197,Wright County,58,99,1.2,56.8
KS-001,Allen County,68.4,100,1.5,66.9
KS-003,Anderson County,67.4,99,1.3,66.1
KS-005,Atchison County,66.5,111,2.5,64
KS-007,Barber County,71.4,109,2.1,69.3
KS-009,Barton County,68.8,108,2.2,66.6
KS-011,Bourbon County,69,111,2.1,66.9
KS-013,Brown County,66,114,2.7,63.3
KS-015,Butler County,69.3,108,2.1,67.2
KS-017,Chase County,68.3,109,2.2,66.1
KS-019,Chautauqua County,70.7,104,1.8,68.9
KS-021,Cherokee County,70.1,104,1.7,68.4
KS-023,Cheyenne County,67.8,120,3.1,64.7
KS-025,Clark County,72.5,114,2.3,70.2
KS-027,Clay County,68,109,2.3,65.7
KS-029,Cloud County,67.6,113,2.5,65.1
KS-031,Coffey County,68.2,110,2,66.2
KS-033,Comanche County,71.8,111,2,69.8
KS-035,Cowley County,70.2,104,1.7,68.5
KS-037,Crawford County,69.1,101,1.7,67.4
KS-039,Decatur County,67.9,113,2.6,65.3
KS-041,Dickinson County,69.1,117,3,66.1
KS-043,Doniphan County,66,109,2.3,63.7
KS-045,Douglas County,67.3,104,2.2,65.1
KS-047,Edwards County,70.2,115,2.4,67.8
KS-049,Elk County,69.6,103,1.7,67.9
KS-051,Ellis County,69.8,116,3,66.8
KS-053,Ellsworth County,69.8,120,3.5,66.3
KS-055,Finney County,71.4,123,3.8,67.6
KS-057,Ford County,71.1,116,2.7,68.4
KS-059,Franklin County,67.4,103,1.8,65.6
KS-061,Geary County,68,111,2.2,65.8
KS-063,Gove County,69.5,116,2.8,66.7
KS-065,Graham County,69,117,2.8,66.2
KS-067,Grant County,71.6,118,2.5,69.1
KS-069,Gray County,71.3,119,3.3,68
KS-071,Greeley County,69.6,122,3.9,65.7
KS-073,Greenwood County,69,108,1.9,67.1
KS-075,Hamilton County,71.1,122,3.6,67.5
KS-077,Harper County,71.3,104,1.7,69.6
KS-079,Harvey County,70,114,2.7,67.3
KS-081,Haskell County,71.8,120,3.2,68.6
KS-083,Hodgeman County,70.9,117,2.7,68.2
KS-085,Jackson County,66.8,110,2.4,64.4
KS-087,Jefferson County,66.8,108,2.1,64.7
KS-089,Jewell County,66.8,108,2.2,64.6
KS-091,Johnson County,66.6,104,1.9,64.7
KS-093,Kearny County,71.3,122,3.8,67.5
KS-095,Kingman County,70.4,110,2.1,68.3
KS-097,Kiowa County,70.5,108,2,68.5
KS-099,Labette County,70,100,1.4,68.6
KS-101,Lane County,70.4,122,3.3,67.1
KS-103,Leavenworth County,66.8,109,2.1,64.7
KS-105,Lincoln County,69.7,121,3.7,66
KS-107,Linn County,67.9,104,1.7,66.2
KS-109,Logan County,69.6,120,3.4,66.2
KS-111,Lyon County,68.1,110,2.2,65.9
KS-113,McPherson County,69.9,122,3.8,66.1
KS-115,Marion County,69.1,115,2.9,66.2
KS-117,Marshall County,66.7,110,2.5,64.2
KS-119,Meade County,72.3,117,2.7,69.6
KS-121,Miami County,66.9,102,1.6,65.3
KS-123,Mitchell County,68.3,114,2.7,65.6
KS-125,Montgomery County,70.3,97,1.3,69
KS-127,Morris County,67.8,111,2.4,65.4
KS-129,Morton County,71.8,113,2,69.8
KS-131,Nemaha County,66,110,2.3,63.7
KS-133,Neosho County,69.1,98,1.3,67.8
KS-135,Ness County,70.2,116,2.5,67.7
KS-137,Norton County,67.8,113,2.7,65.1
KS-139,Osage County,68,112,2.6,65.4
KS-141,Osborne County,68.7,111,2.4,66.3
KS-143,Ottawa County,69.3,120,3.7,65.6
KS-145,Pawnee County,69.4,111,2.4,67
KS-147,Phillips County,67.7,108,2,65.7
KS-149,Pottawatomie County,66.7,101,1.7,65
KS-151,Pratt County,70.1,113,2.7,67.4
KS-153,Rawlins County,67.7,114,2.7,65
KS-155,Reno County,70,111,2.4,67.6
KS-157,Republic County,66.5,109,2.4,64.1
KS-159,Rice County,69.5,114,2.8,66.7
KS-161,Riley County,67.5,109,1.9,65.6
KS-163,Rooks County,69.1,116,2.7,66.4
KS-165,Rush County,69.5,112,2.6,66.9
KS-167,Russell County,69.9,119,3.1,66.8
KS-169,Saline County,70.6,122,4.4,66.2
KS-171,Scott County,70.6,123,3.8,66.8
KS-173,Sedgwick County,70.5,109,2.3,68.2
KS-175,Seward County,72.1,116,2.5,69.6
KS-177,Shawnee County,67.8,112,2.6,65.2
KS-179,Sheridan County,68.6,117,3,65.6
KS-181,Sherman County,68,120,3.7,64.3
KS-183,Smith County,67.1,101,1.6,65.5
KS-185,Stafford County,69.2,109,2.4,66.8
KS-187,Stanton County,71.3,116,2.2,69.1
KS-189,Stevens County,71.6,109,2,69.6
KS-191,Sumner County,71.1,107,1.9,69.2
KS-193,Thomas County,68.4,119,3.3,65.1
KS-195,Trego County,69.5,117,2.8,66.7
KS-197,Wabaunsee County,67.2,107,2.1,65.1
KS-199,Wallace County,68.9,122,3.9,65
KS-201,Washington County,66.7,110,2.3,64.4
KS-203,Wichita County,70.4,123,4.1,66.3
KS-205,Wilson County,69.5,98,1.4,68.1
KS-207,Woodson County,69,107,1.9,67.1
KS-209,Wyandotte County,67,109,2.2,64.8
KY-001,Adair County,68.4,93,1,67.4
KY-003,Allen County,69.7,85,0.6,69.1
KY-005,Anderson County,67.7,112,2.1,65.6
KY-007,Ballard County,69.4,103,1.6,67.8
KY-009,Barren County,69.9,90,1,68.9
KY-011,Bath County,66.4,75,0.5,65.9
KY-013,Bell County,65.7,52,-0.4,66.1
KY-015,Boone County,65.4,104,1.8,63.6
KY-017,Bourbon County,66.7,100,1.4,65.3
KY-019,Boyd County,67.4,102,1.7,65.7
KY-021,Boyle County,67.3,104,1.7,65.6
KY-023,Bracken County,65.9,97,1.4,64.5
KY-025,Breathitt County,68.3,93,1.1,67.2
KY-027,Breckinridge County,68.1,95,1.2,66.9
KY-029,Bullitt County,68,100,1.6,66.4
KY-031,Butler County,69.9,109,1.8,68.1
KY-033,Caldwell County,69.2,98,1.2,68
KY-035,Calloway County,69.2,79,0.2,69
KY-037,Campbell County,65.8,100,1.6,64.2
KY-039,Carlisle County,69.5,101,1.4,68.1
KY-041,Carroll County,66.9,106,1.9,65
KY-043,Carter County,66.8,97,1.1,65.7
KY-045,Casey County,67.4,100,1.4,66
KY-047,Christian County,69.1,90,0.9,68.2
KY-049,Clark County,67,99,1.3,65.7
KY-051,Clay County,67.8,89,0.8,67
KY-053,Clinton County,68.7,99,1.1,67.6
KY-055,Crittenden County,68.7,98,1.2,67.5
KY-057,Cumberland County,69.6,91,0.9,68.7
KY-059,Daviess County,68.1,92,0.9,67.2
KY-061,Edmonson County,70,107,1.8,68.2
KY-063,Elliott County,67,88,0.8,66.2
KY-065,Estill County,67.4,87,0.9,66.5
KY-067,Fayette County,67,110,2,65
KY-069,Fleming County,66,77,0.6,65.4
KY-071,Floyd County,68.6,99,1.2,67.4
KY-073,Franklin County,67.6,110,2.1,65.5
KY-075,Fulton County,69.2,77,0.3,68.9
KY-077,Gallatin County,66.6,108,1.9,64.7
KY-079,Garrard County,67.3,103,1.5,65.8
KY-081,Grant County,66.1,102,1.8,64.3
KY-083,Graves County,69.3,92,0.9,68.4
KY-085,Grayson County,69.1,105,1.7,67.4
KY-087,Green County,68.6,93,1,67.6
KY-089,Greenup County,66.8,103,1.5,65.3
KY-091,Hancock County,67.2,71,0.2,67
KY-093,Hardin County,67.8,96,1.2,66.6
KY-095,Harlan County,64.2,66,0,64.2
KY-097,Harrison County,66.4,99,1.5,64.9
KY-099,Hart County,69.2,100,1.4,67.8
KY-101,Henderson County,68,95,1.1,66.9
KY-103,Henry County,67.1,109,2.1,65
KY-105,Hickman County,69.3,86,0.8,68.5
KY-107,Hopkins County,69.6,110,1.8,67.8
KY-109,Jackson County,66.8,87,1,65.8
KY-111,Jefferson County,68.2,111,2.1,66.1
KY-113,Jessamine County,67.4,110,2,65.4
KY-115,Johnson County,68.4,102,1.3,67.1
KY-117,Kenton County,65.4,104,1.7,63.7
KY-119,Knott County,67.5,95,1,66.5
KY-121,Knox County,67.4,72,0.3,67.1
KY-123,Larue County,67.5,91,0.9,66.6
KY-125,Laurel County,67.6,93,1,66.6
KY-127,Lawrence County,68.1,102,1.6,66.5
KY-129,Lee County,67.9,86,0.8,67.1
KY-131,Leslie County,66.8,80,0.6,66.2
KY-133,Letcher County,66.2,87,0.7,65.5
KY-135,Lewis County,66.2,90,0.9,65.3
KY-137,Lincoln County,67,101,1.4,65.6
KY-139,Livingston County,69,97,1.2,67.8
KY-141,Logan County,69.3,90,0.8,68.5
KY-143,Lyon County,69.3,94,1,68.3
KY-145,McCracken County,69.5,100,1.6,67.9
KY-147,McCreary County,67.6,91,0.9,66.7
KY-149,McLean County,69.2,109,1.8,67.4
KY-151,Madison County,67.3,98,1.3,66
KY-153,Magoffin County,68,96,1.2,66.8
KY-155,Marion County,67.7,95,1.2,66.5
KY-157,Marshall County,69.4,93,0.9,68.5
KY-159,Martin County,68.7,107,1.6,67.1
KY-161,Mason County,66,93,1.1,64.9
KY-163,Meade County,67.6,96,1.2,66.4
KY-165,Menifee County,66.4,76,0.4,66
KY-167,Mercer County,67.6,109,2,65.6
KY-169,Metcalfe County,69.2,91,1,68.2
KY-171,Monroe County,69.5,85,0.5,69
KY-173,Montgomery County,66.7,89,0.9,65.8
KY-175,Morgan County,67.3,84,0.7,66.6
KY-177,Muhlenberg County,69.8,111,1.9,67.9
KY-179,Nelson County,67.7,96,1.4,66.3
KY-181,Nicholas County,66.3,93,1.1,65.2
KY-183,Ohio County,69.4,112,2,67.4
KY-185,Oldham County,67.4,112,2.1,65.3
KY-187,Owen County,66.8,108,2,64.8
KY-189,Owsley County,68.1,89,1,67.1
KY-191,Pendleton County,66.1,99,1.5,64.6
KY-193,Perry County,67.6,90,0.8,66.8
KY-195,Pike County,68.4,107,1.5,66.9
KY-197,Powell County,67.1,82,0.7,66.4
KY-199,Pulaski County,67.8,100,1.3,66.5
KY-201,Robertson County,66.2,98,1.2,65
KY-203,Rockcastle County,66.8,92,1.1,65.7
KY-205,Rowan County,65.9,69,0.1,65.8
KY-207,Russell County,68.3,95,1,67.3
KY-209,Scott County,66.9,111,2,64.9
KY-211,Shelby County,67.5,113,2.2,65.3
KY-213,Simpson County,69.5,92,0.9,68.6
KY-215,Spencer County,67.8,106,1.9,65.9
KY-217,Taylor County,67.8,93,1.1,66.7
KY-219,Todd County,69.1,90,0.9,68.2
KY-221,Trigg County,69.2,85,0.6,68.6
KY-223,Trimble County,66.8,108,1.9,64.9
KY-225,Union County,68.3,98,1.2,67.1
KY-227,Warren County,70.1,100,1.3,68.8
KY-229,Washington County,67.6,101,1.6,66
KY-231,Wayne County,68.2,101,1.2,67
KY-233,Webster County,68.8,102,1.5,67.3
KY-235,Whitley County,67.4,76,0.3,67.1
KY-237,Wolfe County,67.4,88,0.7,66.7
KY-239,Woodford County,67.6,113,2.3,65.3
LA-001,Acadia Parish,78.1,41,-0.6,78.7
LA-003,Allen Parish,77.3,26,-1,78.3
LA-005,Ascension Parish,78.8,91,0.7,78.1
LA-007,Assumption Parish,79,99,1,78
LA-009,Avoyelles Parish,77.9,57,-0.1,78
LA-011,Beauregard Parish,78.1,82,0.4,77.7
LA-013,Bienville Parish,76.9,103,1.2,75.7
LA-015,Bossier Parish,76.8,96,1,75.8
LA-017,Caddo Parish,77.2,99,1,76.2
LA-019,Calcasieu Parish,78.6,100,0.9,77.7
LA-021,Caldwell Parish,77.1,91,0.7,76.4
LA-023,Cameron Parish,77.9,99,0.9,77
LA-025,Catahoula Parish,77.4,76,0.2,77.2
LA-027,Claiborne Parish,75.5,77,0.4,75.1
LA-029,Concordia Parish,77.5,57,-0.1,77.6
LA-031,De Soto Parish,77.2,87,0.6,76.6
LA-033,East Baton Rouge Parish,78,55,-0.1,78.1
LA-035,East Carroll Parish,76.4,97,1,75.4
LA-037,East Feliciana Parish,77.5,48,-0.3,77.8
LA-039,Evangeline Parish,77.8,40,-0.5,78.3
LA-041,Franklin Parish,77.4,97,0.9,76.5
LA-043,Grant Parish,77.8,85,0.4,77.4
LA-045,Iberia Parish,77.8,71,0.3,77.5
LA-047,Iberville Parish,78.4,69,0.2,78.2
LA-049,Jackson Parish,76.7,98,1.2,75.5
LA-051,Jefferson Parish,77.8,78,0.4,77.4
LA-053,Jefferson Davis Parish,77.9,40,-0.6,78.5
LA-055,Lafayette Parish,78.5,66,0.2,78.3
LA-057,Lafourche Parish,78.1,77,0.4,77.7
LA-059,La Salle Parish,77.4,74,0.2,77.2
LA-061,Lincoln Parish,76.2,98,1.1,75.1
LA-063,Livingston Parish,78.5,85,0.5,78
LA-065,Madison Parish,77.3,103,1.3,76
LA-067,Morehouse Parish,76.5,99,1.1,75.4
LA-069,Natchitoches Parish,78.1,98,0.9,77.2
LA-071,Orleans Parish,77.7,103,1,76.7
LA-073,Ouachita Parish,76.5,86,0.8,75.7
LA-075,Plaquemines Parish,76.7,76,0.3,76.4
LA-077,Pointe Coupee Parish,77.8,43,-0.6,78.4
LA-079,Rapides Parish,78.2,84,0.4,77.8
LA-081,Red River Parish,77.6,98,1.1,76.5
LA-083,Richland Parish,76.9,95,0.9,76
LA-085,Sabine Parish,77.8,92,0.8,77
LA-087,St. Bernard Parish,76.8,93,0.7,76.1
LA-089,St. Charles Parish,78.6,82,0.5,78.1
LA-091,St. Helena Parish,78.2,95,0.8,77.4
LA-093,St. James Parish,79,95,0.8,78.2
LA-095,St. John the Baptist Parish,78.9,94,0.7,78.2
LA-097,St. Landry Parish,78.1,52,-0.3,78.4
LA-099,St. Martin Parish,78.5,75,0.3,78.2
LA-101,St. Mary Parish,77.8,86,0.6,77.2
LA-103,St. Tammany Parish,78.4,104,1.2,77.2
LA-105,Tangipahoa Parish,78.6,105,1.2,77.4
LA-107,Tensas Parish,77.4,86,0.7,76.7
LA-109,Terrebonne Parish,78.5,98,0.9,77.6
