Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
IL-019,Champaign County,42.3,112,2.1,40.2
IL-021,Christian County,43.5,102,1.4,42.1
IL-023,Clark County,44.2,113,2,42.2
IL-025,Clay County,46.1,120,2.8,43.3
IL-027,Clinton County,46,114,2,44
IL-029,Coles County,43.8,111,1.9,41.9
IL-031,Cook County,41,103,1.4,39.6
IL-033,Crawford County,45.9,118,2.7,43.2
IL-035,Cumberland County,44.6,115,2.1,42.5
IL-037,DeKalb County,38.6,82,0.8,37.8
IL-039,De Witt County,42,102,1.6,40.4
IL-041,Douglas County,43.4,113,2.4,41
IL-043,DuPage County,40.2,99,1.2,39
IL-045,Edgar County,42.8,103,1.5,41.3
IL-047,Edwards County,47,120,2.8,44.2
IL-049,Effingham County,45,115,2.1,42.9
IL-051,Fayette County,44.7,108,1.6,43.1
IL-053,Ford County,41.2,109,2,39.2
IL-055,Franklin County,47.2,121,3,44.2
IL-057,Fulton County,42,98,1.2,40.8
IL-059,Gallatin County,47.2,113,1.8,45.4
IL-061,Greene County,44.3,104,1.5,42.8
IL-063,Grundy County,40.5,102,1.8,38.7
IL-065,Hamilton County,46.5,114,2,44.5
IL-067,Hancock County,43,104,1.5,41.5
IL-069,Hardin County,48.1,118,2.5,45.6
IL-071,Henderson County,41.2,88,0.7,40.5
IL-073,Henry County,39.8,91,1,38.8
IL-075,Iroquois County,41.3,110,2.3,39
IL-077,Jackson County,47.2,121,3.1,44.1
IL-079,Jasper County,45.9,121,2.8,43.1
IL-081,Jefferson County,46.4,116,2.5,43.9
IL-083,Jersey County,45.4,111,1.9,43.5
IL-085,Jo Daviess County,38,97,1.3,36.7
IL-087,Johnson County,47.9,120,2.7,45.2
IL-089,Kane County,39,83,0.7,38.3
IL-091,Kankakee County,40.9,105,2,38.9
IL-093,Kendall County,39.9,90,0.9,39
IL-095,Knox County,40.4,89,1,39.4
IL-097,Lake County,39.6,100,1.2,38.4
IL-099,LaSalle County,39.9,93,1.1,38.8
IL-101,Lawrence County,46.6,120,2.7,43.9
IL-103,Lee County,38.9,97,1.2,37.7
IL-105,Livingston County,40.1,92,1.3,38.8
IL-107,Logan County,42.4,95,1.1,41.3
IL-109,McDonough County,42.1,101,1.4,40.7
IL-111,McHenry County,38.1,86,0.7,37.4
IL-113,McLean County,41,102,1.7,39.3
IL-115,Macon County,43,99,1.5,41.5
IL-117,Macoupin County,44.2,100,1.4,42.8
IL-119,Madison County,46.1,108,1.7,44.4
IL-121,Marion County,45.6,116,2.1,43.5
IL-123,Marshall County,40.5,96,1.2,39.3
IL-125,Mason County,42.5,95,1.1,41.4
IL-127,Massac County,48.9,121,2.8,46.1
IL-129,Menard County,42.6,93,1.1,41.5
IL-131,Mercer County,40.2,77,0.5,39.7
IL-133,Monroe County,47.4,117,2.7,44.7
IL-135,Montgomery County,43.8,96,1,42.8
IL-137,Morgan County,42.7,89,0.8,41.9
IL-139,Moultrie County,43.5,107,1.8,41.7
IL-141,Ogle County,38.4,96,1,37.4
IL-143,Peoria County,41.6,103,1.7,39.9
IL-145,Perry County,46.7,120,2.8,43.9
IL-147,Piatt County,42.8,113,2.2,40.6
IL-149,Pike County,44.3,112,2,42.3
IL-151,Pope County,48,118,2.5,45.5
IL-153,Pulaski County,49,123,2.9,46.1
IL-155,Putnam County,40.1,84,0.7,39.4
IL-157,Randolph County,46.9,119,2.9,44
IL-159,Richland County,46.6,121,2.9,43.7
IL-161,Rock Island County,40.2,87,0.9,39.3
IL-163,St. Clair County,46.9,116,2.2,44.7
IL-165,Saline County,47.1,116,2.2,44.9
IL-167,Sangamon County,43,97,1.3,41.7
IL-169,Schuyler County,43.1,108,1.9,41.2
IL-171,Scott County,43.5,98,1.3,42.2
IL-173,Shelby County,43.9,104,1.5,42.4
IL-175,Stark County,39.9,94,1.1,38.8
IL-177,Stephenson County,37.8,98,1.5,36.3
IL-179,Tazewell County,42.3,107,1.9,40.4
IL-181,Union County,48,123,3,45
IL-183,Vermilion County,41.9,105,1.6,40.3
IL-185,Wabash County,47.1,120,2.7,44.4
IL-187,Warren County,40.5,80,0.5,40
IL-189,Washington County,46.1,117,2.2,43.9
IL-191,Wayne County,46.8,120,2.9,43.9
IL-193,White County,46.4,105,1.6,44.8
IL-195,Whiteside County,39.4,96,1.3,38.1
IL-197,Will County,40.6,97,1.3,39.3
IL-199,Williamson County,47.6,123,3.2,44.4
IL-201,Winnebago County,38.1,88,0.8,37.3
IL-203,Woodford County,41.2,109,2.1,39.1
IN-001,Adams County,42.2,115,2.7,39.5
IN-003,Allen County,41.6,115,2.5,39.1
IN-005,Bartholomew County,44.9,119,2.5,42.4
IN-007,Benton County,40.9,108,2.1,38.8
IN-009,Blackford County,42.7,115,2.3,40.4
IN-011,Boone County,42.4,117,2.8,39.6
IN-013,Brown County,44.1,118,2.6,41.5
IN-015,Carroll County,41.8,111,2.5,39.3
IN-017,Cass County,41.6,115,2.6,39
IN-019,Clark County,46.5,122,3.3,43.2
IN-021,Clay County,44.5,122,3.2,41.3
IN-023,Clinton County,42,116,2.6,39.4
IN-025,Crawford County,44.9,116,1.9,43
IN-027,Daviess County,45.4,121,2.9,42.5
IN-029,Dearborn County,45.9,125,3.6,42.3
IN-031,Decatur County,44.6,120,2.7,41.9
IN-033,DeKalb County,40.4,113,2.2,38.2
IN-035,Delaware County,43.2,116,2.8,40.4
IN-037,Dubois County,45.1,118,2.3,42.8
IN-039,Elkhart County,40.5,113,2.6,37.9
IN-041,Fayette County,43.5,120,2.8,40.7
IN-043,Floyd County,46.8,123,3.3,43.5
IN-045,Fountain County,41.9,111,1.9,40
IN-047,Franklin County,44.6,123,3.1,41.5
IN-049,Fulton County,40.9,115,2.7,38.2
IN-051,Gibson County,47,120,2.6,44.4
IN-053,Grant County,42.5,115,2.3,40.2
IN-055,Greene County,44.8,122,3.2,41.6
IN-057,Hamilton County,43,117,2.8,40.2
IN-059,Hancock County,44.1,121,3.1,41
IN-061,Harrison County,46.3,122,3,43.3
IN-063,Hendricks County,43,116,2.6,40.4
IN-065,Henry County,43,119,2.9,40.1
IN-067,Howard County,42.1,115,2.4,39.7
IN-069,Huntington County,41.7,113,2.2,39.5
IN-071,Jackson County,45,119,2.6,42.4
IN-073,Jasper County,40.4,104,1.9,38.5
IN-075,Jay County,42.3,114,2.4,39.9
IN-077,Jefferson County,46.5,125,3.7,42.8
IN-079,Jennings County,45.3,119,2.8,42.5
IN-081,Johnson County,44.3,119,2.8,41.5
IN-083,Knox County,46.1,119,2.6,43.5
IN-085,Kosciusko County,40.6,111,2.3,38.3
IN-087,LaGrange County,40.5,112,2.6,37.9
IN-089,Lake County,40.4,98,1.6,38.8
IN-091,LaPorte County,40.3,107,1.7,38.6
IN-093,Lawrence County,44.3,120,2.7,41.6
IN-095,Madison County,43.6,120,3.2,40.4
IN-097,Marion County,43.9,118,2.6,41.3
IN-099,Marshall County,40.4,113,2.6,37.8
IN-101,Martin County,44.8,122,3.1,41.7
IN-103,Miami County,41.8,112,2.3,39.5
IN-105,Monroe County,43.9,120,2.8,41.1
IN-107,Montgomery County,42,115,2.5,39.5
IN-109,Morgan County,44,119,2.9,41.1
IN-111,Newton County,40.7,105,2,38.7
IN-113,Noble County,40.4,111,2.3,38.1
IN-115,Ohio County,47.1,125,4.2,42.9
IN-117,Orange County,44.5,118,2.4,42.1
IN-119,Owen County,44.2,122,3.2,41
IN-121,Parke County,42.9,113,2.2,40.7
IN-123,Perry County,45.4,108,1.4,44
IN-125,Pike County,46,120,2.7,43.3
IN-127,Porter County,40.3,104,1.7,38.6
IN-129,Posey County,47.5,112,2,45.5
IN-131,Pulaski County,40.4,110,2.3,38.1
IN-133,Putnam County,43,118,2.7,40.3
IN-135,Randolph County,42.2,115,2.5,39.7
IN-137,Ripley County,45.2,124,3.3,41.9
IN-139,Rush County,43.8,120,2.7,41.1
IN-141,St. Joseph County,40.1,107,2.1,38
IN-143,Scott County,45.8,123,3,42.8
IN-145,Shelby County,44.7,120,2.9,41.8
IN-147,Spencer County,46.5,115,1.9,44.6
IN-149,Starke County,40.4,112,2.4,38
IN-151,Steuben County,40.2,116,2.6,37.6
IN-153,Sullivan County,45.6,122,3.1,42.5
IN-155,Switzerland County,47.6,125,4.6,43
IN-157,Tippecanoe County,41.7,110,2.3,39.4
IN-159,Tipton County,42.3,116,2.6,39.7
IN-161,Union County,43.8,123,3.1,40.7
IN-163,Vanderburgh County,48,119,2.7,45.3
IN-165,Vermillion County,42.6,106,1.6,41
IN-167,Vigo County,44.4,119,2.5,41.9
IN-169,Wabash County,41.6,111,2.1,39.5
IN-171,Warren County,41.4,106,1.8,39.6
IN-173,Warrick County,47,119,2.7,44.3
IN-175,Washington County,45,120,2.8,42.2
IN-177,Wayne County,42.8,119,2.8,40
IN-179,Wells County,42.1,115,2.5,39.6
IN-181,White County,41,110,2.2,38.8
IN-183,Whitley County,40.8,113,2.2,38.6
IA-001,Adair County,38.3,93,1.1,37.2
IA-003,Adams County,38.9,96,1.3,37.6
IA-005,Allamakee County,36.8,101,1.6,35.2
IA-007,Appanoose County,39.6,54,0,39.6
IA-009,Audubon County,37.8,101,1.5,36.3
IA-011,Benton County,36.8,75,0.3,36.5
IA-013,Black Hawk County,36.5,78,0.5,36
IA-015,Boone County,38.4,103,1.7,36.7
IA-017,Bremer County,36.5,98,1.6,34.9
IA-019,Buchanan County,36.1,77,0.5,35.6
IA-021,Buena Vista County,36.8,105,1.9,34.9
IA-023,Butler County,36.8,100,1.4,35.4
IA-025,Calhoun County,37.4,100,1.6,35.8
IA-027,Carroll County,37.8,105,1.9,35.9
IA-029,Cass County,38.9,101,1.5,37.4
IA-031,Cedar County,38.3,69,0.2,38.1
IA-033,Cerro Gordo County,36,102,1.6,34.4
IA-035,Cherokee County,36.4,98,1.4,35
IA-037,Chickasaw County,35.6,102,1.7,33.9
IA-039,Clarke County,39.8,98,1.2,38.6
IA-041,Clay County,35.8,104,1.9,33.9
IA-043,Clayton County,37.2,103,1.6,35.6
IA-045,Clinton County,39.6,98,1.2,38.4
IA-047,Crawford County,38,107,2.1,35.9
IA-049,Dallas County,39.2,103,1.6,37.6
IA-051,Davis County,40.2,74,0.3,39.9
IA-053,Decatur County,40.4,97,1.1,39.3
IA-055,Delaware County,37,98,1.4,35.6
IA-057,Des Moines County,40.9,80,0.5,40.4
IA-059,Dickinson County,35,96,1.7,33.3
IA-061,Dubuque County,37.9,92,1,36.9
IA-063,Emmet County,35.1,91,1.5,33.6
IA-065,Fayette County,36.1,103,1.8,34.3
IA-067,Floyd County,36.2,100,1.5,34.7
IA-069,Franklin County,36.7,103,1.7,35
IA-071,Fremont County,40.5,87,0.8,39.7
IA-073,Greene County,38.1,101,1.7,36.4
IA-075,Grundy County,37.2,95,1.1,36.1
IA-077,Guthrie County,38.2,99,1.3,36.9
IA-079,Hamilton County,37.1,95,1.4,35.7
IA-081,Hancock County,35.7,95,1.4,34.3
IA-083,Hardin County,37.3,98,1.5,35.8
IA-085,Harrison County,38.9,97,1.4,37.5
IA-087,Henry County,39,27,-0.9,39.9
IA-089,Howard County,34.7,105,1.8,32.9
IA-091,Humboldt County,36.6,94,1.1,35.5
IA-093,Ida County,37.5,105,1.9,35.6
IA-095,Iowa County,38.5,95,1.1,37.4
IA-097,Jackson County,38.9,96,1.2,37.7
IA-099,Jasper County,39.3,97,1.5,37.8
IA-101,Jefferson County,39.1,40,-0.5,39.6
IA-103,Johnson County,38.3,75,0.5,37.8
IA-105,Jones County,38.4,101,1.5,36.9
IA-107,Keokuk County,38.9,76,0.5,38.4
IA-109,Kossuth County,35.8,92,1.4,34.4
IA-111,Lee County,41.5,68,0.2,41.3
IA-113,Linn County,37.4,91,0.9,36.5
IA-115,Louisa County,39.6,66,0.2,39.4
IA-117,Lucas County,39.6,80,0.4,39.2
IA-119,Lyon County,35.5,102,1.9,33.6
IA-121,Madison County,39.1,94,1.1,38
IA-123,Mahaska County,39.6,92,0.9,38.7
IA-125,Marion County,39.6,79,0.3,39.3
IA-127,Marshall County,38.2,101,1.6,36.6
IA-129,Mills County,40.2,91,0.9,39.3
IA-131,Mitchell County,35.4,101,1.5,33.9
IA-133,Monona County,38.3,101,1.6,36.7
IA-135,Monroe County,39.9,79,0.4,39.5
IA-137,Montgomery County,39.8,99,1.4,38.4
IA-139,Muscatine County,38.7,46,-0.4,39.1
IA-141,O'Brien County,35.7,100,1.6,34.1
IA-143,Osceola County,35,101,1.8,33.2
IA-145,Page County,40.5,102,1.5,39
IA-147,Palo Alto County,36.4,103,2,34.4
IA-149,Plymouth County,36.6,97,1.5,35.1
IA-151,Pocahontas County,36.6,96,1.2,35.4
IA-153,Polk County,39.8,100,1.4,38.4
IA-155,Pottawattamie County,39.5,95,1.4,38.1
IA-157,Poweshiek County,38.8,102,1.7,37.1
IA-159,Ringgold County,40.4,107,1.9,38.5
IA-161,Sac County,37.4,107,2.1,35.3
IA-163,Scott County,40.1,98,1.1,39
IA-165,Shelby County,38.3,101,1.7,36.6
IA-167,Sioux County,35.8,98,1.6,34.2
IA-169,Story County,38.6,104,1.7,36.9
IA-171,Tama County,37.6,93,1.2,36.4
IA-173,Taylor County,40.3,105,1.9,38.4
IA-175,Union County,39.1,97,1.4,37.7
IA-177,Van Buren County,39.9,33,-0.6,40.5
IA-179,Wapello County,40.2,91,0.8,39.4
IA-181,Warren County,39.6,85,0.5,39.1
IA-183,Washington County,38.8,69,0.2,38.6
IA-185,Wayne County,39.6,77,0.3,39.3
IA-187,Webster County,37.2,96,1.3,35.9
IA-189,Winnebago County,35.1,87,1,34.1
IA-191,Winneshiek County,35.5,103,2.1,33.4
IA-193,Woodbury County,37.7,102,1.7,36
IA-195,Worth County,35,87,0.9,34.1
IA-197,Wright County,36.3,93,1.3,35
KS-001,Allen County,46,94,1,45
KS-003,Anderson County,45.4,93,0.9,44.5
KS-005,Atchison County,43.1,94,1.1,42
KS-007,Barber County,44.4,87,0.6,43.8
KS-009,Barton County,41.8,50,-0.2,42
KS-011,Bourbon County,46.2,93,0.9,45.3
KS-013,Brown County,42,91,0.8,41.2
KS-015,Butler County,45.2,98,1.2,44
KS-017,Chase County,44,91,0.9,43.1
KS-019,Chautauqua County,46.1,74,0.3,45.8
KS-021,Cherokee County,47.3,89,0.8,46.5
KS-023,Cheyenne County,38.3,105,1.6,36.7
KS-025,Clark County,43.7,93,0.8,42.9
KS-027,Clay County,43.2,104,1.7,41.5
KS-029,Cloud County,42.2,92,0.9,41.3
KS-031,Coffey County,45.3,104,1.5,43.8
KS-033,Comanche County,43.6,86,0.5,43.1
KS-035,Cowley County,45.5,74,0.3,45.2
KS-037,Crawford County,46.6,88,0.8,45.8
KS-039,Decatur County,38.8,104,1.4,37.4
KS-041,Dickinson County,44.2,103,1.8,42.4
KS-043,Doniphan County,42.9,90,0.7,42.2
KS-045,Douglas County,44.8,99,1.2,43.6
KS-047,Edwards County,41.9,69,0.1,41.8
KS-049,Elk County,45.9,96,1,44.9
KS-051,Ellis County,40.8,79,0.5,40.3
KS-053,Ellsworth County,42.9,78,0.3,42.6
KS-055,Finney County,40.2,92,1,39.2
KS-057,Ford County,41.9,94,0.8,41.1
KS-059,Franklin County,45.3,98,1.3,44
KS-061,Geary County,44.2,112,2.1,42.1
KS-063,Gove County,39.6,89,1,38.6
KS-065,Graham County,39.9,81,0.7,39.2
KS-067,Grant County,40.9,94,1.1,39.8
KS-069,Gray County,41.1,90,0.8,40.3
KS-071,Greeley County,38.2,76,0.3,37.9
KS-073,Greenwood County,45.1,99,1.2,43.9
KS-075,Hamilton County,39.5,71,0.2,39.3
KS-077,Harper County,45.7,96,1.2,44.5
KS-079,Harvey County,44.7,97,1.2,43.5
KS-081,Haskell County,41.1,97,1.1,40
KS-083,Hodgeman County,41.6,91,0.9,40.7
KS-085,Jackson County,42.8,99,1.4,41.4
KS-087,Jefferson County,44.1,103,1.6,42.5
KS-089,Jewell County,40.7,98,1.3,39.4
KS-091,Johnson County,44.7,94,0.9,43.8
KS-093,Kearny County,40.3,95,1,39.3
KS-095,Kingman County,44.5,87,0.6,43.9
KS-097,Kiowa County,42.5,76,0.3,42.2
KS-099,Labette County,47.1,88,0.6,46.5
KS-101,Lane County,39.8,95,1.1,38.7
KS-103,Leavenworth County,44.4,99,1.4,43
KS-105,Lincoln County,42.1,78,0.6,41.5
KS-107,Linn County,45.6,91,0.8,44.8
KS-109,Logan County,39,85,0.7,38.3
KS-111,Lyon County,44.4,102,1.5,42.9
KS-113,McPherson County,44.2,92,0.9,43.3
KS-115,Marion County,44.3,99,1.2,43.1
KS-117,Marshall County,41,81,0.6,40.4
KS-119,Meade County,42.8,91,0.6,42.2
KS-121,Miami County,45,93,0.8,44.2
KS-123,Mitchell County,41.2,86,0.6,40.6
KS-125,Montgomery County,47.2,90,0.7,46.5
KS-127,Morris County,44.2,110,2,42.2
KS-129,Morton County,41.4,100,1.2,40.2
KS-131,Nemaha County,41.2,92,0.9,40.3
KS-133,Neosho County,46.5,94,0.8,45.7
KS-135,Ness County,41,89,0.8,40.2
KS-137,Norton County,38.7,83,0.5,38.2
KS-139,Osage County,45.1,111,2,43.1
KS-141,Osborne County,40.8,87,1,39.8
KS-143,Ottawa County,43.4,99,1.4,42
KS-145,Pawnee County,41.7,50,-0.2,41.9
KS-147,Phillips County,39.7,89,0.9,38.8
KS-149,Pottawatomie County,43.2,107,1.8,41.4
KS-151,Pratt County,43.1,50,-0.2,43.3
KS-153,Rawlins County,38.6,104,1.5,37.1
KS-155,Reno County,44,82,0.5,43.5
KS-157,Republic County,41.1,92,1.2,39.9
KS-159,Rice County,43.2,76,0.2,43
KS-161,Riley County,43.6,109,2,41.6
KS-163,Rooks County,40.4,83,0.7,39.7
KS-165,Rush County,41.2,70,0.2,41
KS-167,Russell County,41.8,84,0.7,41.1
KS-169,Saline County,44.3,102,1.5,42.8
KS-171,Scott County,39.6,98,1.2,38.4
KS-173,Sedgwick County,45.6,100,1.3,44.3
KS-175,Seward County,42.2,94,1,41.2
KS-177,Shawnee County,44.2,106,1.5,42.7
KS-179,Sheridan County,39.5,104,1.4,38.1
KS-181,Sherman County,37.9,99,1.1,36.8
KS-183,Smith County,40.2,99,1.3,38.9
KS-185,Stafford County,42.6,50,-0.3,42.9
KS-187,Stanton County,40.6,94,1,39.6
KS-189,Stevens County,41.7,102,1.3,40.4
KS-191,Sumner County,46.2,98,1,45.2
KS-193,Thomas County,38.3,95,1,37.3
KS-195,Trego County,40.3,80,0.6,39.7
KS-197,Wabaunsee County,44,106,1.8,42.2
KS-199,Wallace County,38.3,75,0.5,37.8
KS-201,Washington County,41.6,96,1.3,40.3
KS-203,Wichita County,39.1,88,0.8,38.3
KS-205,Wilson County,46.8,100,1.1,45.7
KS-207,Woodson County,45.9,100,1.3,44.6
KS-209,Wyandotte County,44.7,98,1.3,43.4
KY-001,Adair County,49.3,126,5.4,43.9
KY-003,Allen County,48.5,124,3.2,45.3
KY-005,Anderson County,47,125,3.4,43.6
KY-007,Ballard County,49.5,123,2.9,46.6
KY-009,Barren County,47.8,124,3.1,44.7
KY-011,Bath County,46.1,126,3.2,42.9
KY-013,Bell County,46.3,126,3.1,43.2
KY-015,Boone County,47,125,3.9,43.1
KY-017,Bourbon County,46.6,126,4,42.6
KY-019,Boyd County,46.2,125,3.8,42.4
KY-021,Boyle County,46.5,122,2.7,43.8
KY-023,Bracken County,45.8,125,3.5,42.3
KY-025,Breathitt County,46.2,120,2.3,43.9
KY-027,Breckinridge County,46.4,120,2.7,43.7
KY-029,Bullitt County,47.6,123,3.2,44.4
KY-031,Butler County,47.7,118,2.4,45.3
KY-033,Caldwell County,48.8,120,2.5,46.3
KY-035,Calloway County,50,125,3.2,46.8
KY-037,Campbell County,46.6,125,3.5,43.1
KY-039,Carlisle County,49.6,123,2.8,46.8
KY-041,Carroll County,48,125,4.6,43.4
KY-043,Carter County,45,125,3.5,41.5
KY-045,Casey County,47.6,126,4.1,43.5
KY-047,Christian County,50.1,125,3.7,46.4
KY-049,Clark County,47,126,3.8,43.2
KY-051,Clay County,46.9,126,3.3,43.6
KY-053,Clinton County,49.7,126,5.4,44.3
KY-055,Crittenden County,48.5,119,2.4,46.1
KY-057,Cumberland County,49.7,126,5.1,44.6
KY-059,Daviess County,47.4,117,2.1,45.3
KY-061,Edmonson County,47.6,121,2.9,44.7
KY-063,Elliott County,45,125,3.2,41.8
KY-065,Estill County,47.3,126,3.1,44.2
KY-067,Fayette County,47,125,3.9,43.1
KY-069,Fleming County,45.4,125,3.1,42.3
KY-071,Floyd County,46.8,124,2.9,43.9
KY-073,Franklin County,47.5,125,4,43.5
KY-075,Fulton County,49.8,121,2.2,47.6
KY-077,Gallatin County,48,125,4.6,43.4
KY-079,Garrard County,47.2,125,3,44.2
KY-081,Grant County,47.3,125,4.2,43.1
KY-083,Graves County,49.7,123,2.8,46.9
KY-085,Grayson County,46.9,121,3,43.9
KY-087,Green County,47.8,125,3.5,44.3
KY-089,Greenup County,45.6,125,4,41.6
KY-091,Hancock County,46.4,112,1.7,44.7
KY-093,Hardin County,46.9,124,3,43.9
KY-095,Harlan County,45.5,126,2.6,42.9
KY-097,Harrison County,46.8,125,4,42.8
KY-099,Hart County,47.1,122,2.8,44.3
KY-101,Henderson County,48.2,117,2.2,46
KY-103,Henry County,47.3,125,4.1,43.2
KY-105,Hickman County,49.6,122,2.5,47.1
KY-107,Hopkins County,49,121,2.6,46.4
KY-109,Jackson County,46.7,126,3.2,43.5
KY-111,Jefferson County,47.7,122,3.3,44.4
KY-113,Jessamine County,47.2,125,3.5,43.7
KY-115,Johnson County,46.2,125,3.4,42.8
KY-117,Kenton County,46.7,125,3.7,43
KY-119,Knott County,45.8,120,2.3,43.5
KY-121,Knox County,47.1,126,3.6,43.5
KY-123,Larue County,46.9,122,2.8,44.1
KY-125,Laurel County,47.3,126,3.8,43.5
KY-127,Lawrence County,46,125,3.6,42.4
KY-129,Lee County,46.7,125,2.5,44.2
KY-131,Leslie County,46.4,126,2.7,43.7
KY-133,Letcher County,45.2,118,2.1,43.1
KY-135,Lewis County,44.9,125,3.3,41.6
KY-137,Lincoln County,46.9,125,3.3,43.6
KY-139,Livingston County,49,120,2.7,46.3
KY-141,Logan County,48.8,123,2.9,45.9
KY-143,Lyon County,49.3,121,2.7,46.6
KY-145,McCracken County,49.5,123,3,46.5
KY-147,McCreary County,48,126,4.4,43.6
KY-149,McLean County,48.2,119,2.3,45.9
KY-151,Madison County,47.4,126,3.3,44.1
KY-153,Magoffin County,45.9,125,2.7,43.2
KY-155,Marion County,46.9,123,2.9,44
KY-157,Marshall County,49.9,124,3,46.9
KY-159,Martin County,46.9,125,3.3,43.6
KY-161,Mason County,45.1,125,3.3,41.8
KY-163,Meade County,46.4,120,2.7,43.7
KY-165,Menifee County,45.8,125,2.8,43
KY-167,Mercer County,46.9,124,3.1,43.8
KY-169,Metcalfe County,47.7,126,3.8,43.9
KY-171,Monroe County,48.1,125,3.7,44.4
KY-173,Montgomery County,46.5,126,3.8,42.7
KY-175,Morgan County,45.4,124,2.7,42.7
KY-177,Muhlenberg County,48.1,114,2,46.1
KY-179,Nelson County,47.1,123,2.9,44.2
KY-181,Nicholas County,46.1,125,3.7,42.4
KY-183,Ohio County,47.3,117,2.2,45.1
KY-185,Oldham County,46.8,124,3.4,43.4
KY-187,Owen County,47.7,125,4.4,43.3
KY-189,Owsley County,46.8,125,2.6,44.2
KY-191,Pendleton County,46.7,125,3.8,42.9
KY-193,Perry County,46,120,2.2,43.8
KY-195,Pike County,47,123,2.9,44.1
KY-197,Powell County,46.8,126,3.1,43.7
KY-199,Pulaski County,48.4,126,4.4,44
KY-201,Robertson County,45.9,125,3.6,42.3
KY-203,Rockcastle County,47.2,126,3.5,43.7
KY-205,Rowan County,44.9,122,2.6,42.3
KY-207,Russell County,49.7,126,5.8,43.9
KY-209,Scott County,47.1,125,4.1,43
KY-211,Shelby County,46.7,125,3.4,43.3
KY-213,Simpson County,48.8,123,3,45.8
KY-215,Spencer County,47,125,3.1,43.9
KY-217,Taylor County,47.7,126,3.7,44
KY-219,Todd County,49.7,125,3.6,46.1
KY-221,Trigg County,50,125,3.4,46.6
KY-223,Trimble County,47.3,125,4.1,43.2
KY-225,Union County,48.1,116,1.9,46.2
KY-227,Warren County,48.8,124,3.2,45.6
KY-229,Washington County,46.7,123,2.8,43.9
KY-231,Wayne County,49.3,126,5.4,43.9
KY-233,Webster County,48.5,118,2.2,46.3
KY-235,Whitley County,47.7,126,3.8,43.9
KY-237,Wolfe County,45.9,124,2.5,43.4
KY-239,Woodford County,47.3,125,3.8,43.5
LA-001,Acadia Parish,59.9,124,2.6,57.3
LA-003,Allen Parish,58.3,123,2.2,56.1
LA-005,Ascension Parish,59.8,123,2.8,57
LA-007,Assumption Parish,61.1,125,3.1,58
LA-009,Avoyelles Parish,57.4,121,2.1,55.3
LA-011,Beauregard Parish,58.4,124,2.7,55.7
LA-013,Bienville Parish,55.4,125,3,52.4
LA-015,Bossier Parish,56.3,125,3.5,52.8
LA-017,Caddo Parish,56.3,124,3,53.3
LA-019,Calcasieu Parish,60.7,125,2.9,57.8
LA-021,Caldwell Parish,55.6,123,2.4,53.2
LA-023,Cameron Parish,62.7,125,2.8,59.9
LA-025,Catahoula Parish,56.2,116,1.9,54.3
LA-027,Claiborne Parish,54.5,125,2.6,51.9
LA-029,Concordia Parish,56.3,113,1.7,54.6
LA-031,De Soto Parish,56,123,2.8,53.2
LA-033,East Baton Rouge Parish,59,123,2.9,56.1
LA-035,East Carroll Parish,55.7,122,2.8,52.9
LA-037,East Feliciana Parish,58.2,124,3.5,54.7
LA-039,Evangeline Parish,58.3,123,2.3,56
LA-041,Franklin Parish,56,123,2.4,53.6
LA-043,Grant Parish,56.3,122,2.4,53.9
LA-045,Iberia Parish,61.5,124,2.8,58.7
LA-047,Iberville Parish,59.8,123,2.8,57
LA-049,Jackson Parish,54.6,122,2.3,52.3
LA-051,Jefferson Parish,62.9,124,2.9,60
LA-053,Jefferson Davis Parish,60.3,125,2.5,57.8
LA-055,Lafayette Parish,60.1,124,2.7,57.4
LA-057,Lafourche Parish,63.4,125,3.5,59.9
LA-059,La Salle Parish,56.3,122,2.4,53.9
LA-061,Lincoln Parish,54.3,122,2.3,52
LA-063,Livingston Parish,59,123,2.7,56.3
LA-065,Madison Parish,56.4,123,3.1,53.3
LA-067,Morehouse Parish,55.2,123,3,52.2
LA-069,Natchitoches Parish,56.5,124,2.9,53.6
LA-071,Orleans Parish,62.2,124,2.7,59.5
LA-073,Ouachita Parish,54.8,123,2.2,52.6
LA-075,Plaquemines Parish,64.4,123,3,61.4
LA-077,Pointe Coupee Parish,58.6,121,2.8,55.8
LA-079,Rapides Parish,57.3,123,2.5,54.8
LA-081,Red River Parish,56.2,125,3.3,52.9
LA-083,Richland Parish,55.6,123,2.5,53.1
LA-085,Sabine Parish,56.2,124,3,53.2
LA-087,St. Bernard Parish,63.2,124,2.9,60.3
LA-089,St. Charles Parish,61.8,124,3,58.8
LA-091,St. Helena Parish,57.9,125,3.4,54.5
LA-093,St. James Parish,60.6,125,3,57.6
LA-095,St. John the Baptist Parish,60.5,124,2.9,57.6
LA-097,St. Landry Parish,58.7,122,2.4,56.3
LA-099,St. Martin Parish,60.3,125,2.9,57.4
LA-101,St. Mary Parish,62.6,125,3.3,59.3
LA-103,St. Tammany Parish,59,121,2.7,56.3
LA-105,Tangipahoa Parish,58.2,123,2.8,55.4
LA-107,Tensas Parish,56.2,121,2.4,53.8
LA-109,Terrebonne Parish,64,125,3.9,60.1
LA-111,Union Parish,54.6,124,2.7,51.9
LA-113,Vermilion Parish,61.5,123,2.4,59.1
